year,commodity_code,commodity,reexports,X,pct,pct_cum,reexports_text,pct_text,prop_reexport,prop_reexport_text
2019,820740,"Tools, interchangeable; (for machine or hand tools, whether or not power-operated), tools for tapping or threading",386,386,4.216104204866277e-6,0.9999099117926622,0.0,0.0%,1,100.0%
2021,910400,"Clocks; instrument panel clocks and clocks of a similar type for vehicles, aircraft, spacecraft or vessels",385.34,385.34,2.310081945343691e-6,0.9999621874104289,0.0,0.0%,1,100.0%
2013,843820,"Machinery; industrial, for the manufacture of confectionery, cocoa or chocolate",384.66999999999825,384.67,2.529081419201027e-6,0.9999631063254161,0.0,0.0%,0.9999999999999954,100.0%
2019,820150,"Tools, hand; one-handed secateurs (including poultry shears)",384.3,384.3,4.19753587028526e-6,0.9999141093285325,0.0,0.0%,1,100.0%
2011,732010,Iron or steel; leaf-springs and leaves therefor,384,384,2.68741428523193e-6,0.9999579890661708,0.0,0.0%,1,100.0%
2012,902590,"Hydrometers and similar floating instruments, barometers, hygrometers, psychrometers, thermometers, pyrometers; recording or not, any combination of these instruments, parts and accessories",382.38,382.38,3.557754029413072e-6,0.9999412934298624,0.0,0.0%,1,100.0%
2014,910119,"Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or metal clad with precious metal, without mechanical display",382,11926,2.3233592782969362e-6,0.9999738656140907,0.0,0.0%,0.03203085695119906,3.2%
2020,731581,"Chain; stud-link chain, of iron or steel",379.65000000000003,379.65000000000003,2.787494386363332e-6,0.9999652791931287,0.0,0.0%,1,100.0%
2024,845090,Washing machines; parts for household or laundry-type,378.64,378.64,2.3888668422187417e-7,0.9999963286692617,0.0,0.0%,1,100.0%
2011,721030,"Iron or non-alloy steel; flat-rolled, width 600mm or more, electrolytically plated or coated with zinc",378,378,2.645423437025181e-6,0.9999606344896078,0.0,0.0%,1,100.0%
2012,850450,Electrical inductors; n.e.c. in heading no. 8504,377.61,377.61,3.513372820353236e-6,0.9999448068026827,0.0,0.0%,1,100.0%
2012,850720,"Electric accumulators; lead-acid, (other than for starting piston engines), including separators, whether or not rectangular (including square)",375,375,3.4890887625657776e-6,0.9999482958914453,0.0,0.0%,1,100.0%
2019,853340,"Electrical resistors; variable, including rheostats and potentiometers (excluding heating)",374.95,374.95,4.095410030089665e-6,0.9999182047385626,0.0,0.0%,1,100.0%
2018,730793,"Iron or steel; tube or pipe fittings, butt welding fittings, other than stainless steel",374.3,374.3,3.5374935748630844e-6,0.9999106903372063,0.0,0.0%,1,100.0%
2015,920590,"Musical instruments; wind, other than brass, (eg. clarinet, bagpipes, pipe organs), other than fairground organs and mechanical street organs",373.19,373.19,4.2802360755714455e-6,0.999914037894432,0.0,0.0%,1,100.0%
2012,846610,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; tool holders and self-opening dieheads,372,372,3.4611760524652514e-6,0.9999517570674977,0.0,0.0%,1,100.0%
2012,846021,NA,370,370,3.4425675790649006e-6,0.9999551996350768,0.0,0.0%,1,100.0%
2017,842790,"Fork-lift and other works trucks; fitted with lifting or handling equipment, not self-propelled",370,370,4.083950204473304e-6,0.9998850019226018,0.0,0.0%,1,100.0%
2011,854810,NA,369.21000000000004,1815,2.5839068444022943e-6,0.9999632183964523,0.0,0.0%,0.2034214876033058,20.3%
2024,950629,"Water sport equipment; water-skis, surf-boards and other water-sport equipment, excluding sailboards",367.27,367.27,2.3171326989797097e-7,0.9999965603825316,0.0,0.0%,1,100.0%
2021,961390,"Lighters; parts for cigarette lighters and other lighters, whether or not mechanical or electrical, other than flints and wicks",366.8,366.8,2.1989361539213834e-6,0.9999643863465828,0.0,0.0%,1,100.0%
2021,970300,NA,366.58,720,2.1976172718225207e-6,0.9999665839638546,0.0,0.0%,0.5091388888888889,50.9%
2024,842112,Centrifuges; clothes-dryers,366.02,366.02,2.3092463595734836e-7,0.9999967913071676,0.0,0.0%,1,100.0%
2020,853510,"Electrical apparatus; fuses, for a voltage exceeding 1000 volts",365.07,365.07,2.6804440290521837e-6,0.9999679596371578,0.0,0.0%,1,100.0%
2012,810890,"Titanium; other than unwrought, n.e.c. in heading no. 8108",364.21,484.37,3.388696048570885e-6,0.9999585883311254,0.0,0.0%,0.7519251811631603,75.2%
2017,711711,"Jewellery; imitation, cuff links and studs, of base metal, whether or not plated with precious metal",361.46,361.46,3.989688218672758e-6,0.9998889916108205,0.0,0.0%,1,100.0%
2023,820310,"Tools, hand; files, rasps and similar tools",360.47999999999956,360.48,8.700570921250664e-8,0.999998284082227,0.0,0.0%,0.9999999999999988,100.0%
2015,902830,"Meters; electricity supply or production meters, including calibrating meters thereof",360.2,65400,4.131249589809037e-6,0.9999181691440218,0.0,0.0%,0.005507645259938838,0.6%
2012,732010,Iron or steel; leaf-springs and leaves therefor,360,360,3.3495252120631466e-6,0.9999619378563375,0.0,0.0%,1,100.0%
2018,841420,Pumps; hand or foot-operated air pumps,360,360,3.402344875636416e-6,0.9999140926820819,0.0,0.0%,1,100.0%
2011,970400,"Stamps, postage or revenue; stamp-postmarks, first-day covers, postal stationery (stamped paper) and like, used or unused, other than those of heading 4907",359.23,502.02000000000004,2.514062066885068e-6,0.9999657324585192,0.0,0.0%,0.7155691008326361,71.6%
2011,730619,"Iron or steel (excluding cast iron); line pipe of a kind used for oil or gas pipelines (other than of stainless steel or seamless), n.e.c. in chapter 73",358.7,358.7,2.510352875293472e-6,0.9999682428113944,0.0,0.0%,1,100.0%
2015,847090,Machines incorporating a calculating device; n.e.c. in heading no. 8470,357.62,1800,4.101658740442831e-6,0.9999222708027622,0.0,0.0%,0.1986777777777778,19.9%
2020,846630,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; dividing heads and other special attachments for machines,356.22,3246.58,2.615464902700767e-6,0.9999705751020604,0.0,0.0%,0.10972161474536282,11.0%
2013,845590,Metal-rolling mills; parts thereof,355.7599999999984,355.76,2.339007475745333e-6,0.9999654453328918,0.0,0.0%,0.9999999999999956,100.0%
2022,841891,"Refrigerating or freezing equipment; parts, furniture designed to receive refrigerating or freezing equipment",354.39,8791.92,2.407969939813542e-7,0.999995034617724,0.0,0.0%,0.04030860153413589,4.0%
2024,740721,"Copper; bars, rods and profiles, of copper-zinc base alloys (brass)",354.14,354.14,2.2342945898567112e-7,0.9999970147366265,0.0,0.0%,1,100.0%
2019,842389,"Weighing machines; other than personal, conveyor or constant weight scales, having a maximum weighing capacity exceeding 5000kg",354,354,3.866582612753011e-6,0.9999220713211754,0.0,0.0%,1,100.0%
2014,848060,Moulds; for mineral materials,353.28,353.28,2.1486815859600567e-6,0.9999760142956767,0.0,0.0%,1,100.0%
2012,821193,"Knives; with cutting blades, (having other than fixed blades), serrated or not, excluding knives and blades of heading no. 8208",351.98,351.98,3.2749052337277402e-6,0.9999652127615711,0.0,0.0%,1,100.0%
2024,840790,"Engines; rotary internal combustion piston engines, for other than aircraft or marine propulsion",350.36,350.36,2.2104462994922838e-7,0.9999972357812564,0.0,0.0%,1,100.0%
2015,880330,NA,350,350,4.014262510919386e-6,0.9999262850652731,0.0,0.0%,1,100.0%
2018,846630,Parts & accessories suited for use solely/principally with machines of headings 8456-8465; dividing heads and other special attachments for machines,350,3403.66,3.3078352957576262e-6,0.9999174005173777,0.0,0.0%,0.1028304824806238,10.3%
2017,731940,Safety pins and other pins; of iron or steel,349.86,365.16,3.861650860910892e-6,0.9998928532616814,0.0,0.0%,0.9581005586592178,95.8%
2023,730300,"Cast iron; tubes, pipes and hollow profiles",349.4,349.4,8.433143253120797e-8,0.9999983684136596,0.0,0.0%,1,100.0%
2020,960310,"Brooms and brushes; consisting of twigs or other vegetable materials bound together, with or without handles",349.2000000000012,390.06,2.563922138069482e-6,0.9999731390241985,0.0,0.0%,0.8952468850946038,89.5%
2017,821194,"Blades; cutting, serrated or not, excluding those of heading no. 8208",348.6,348.6,3.847743354809172e-6,0.9998967010050361,0.0,0.0%,1,100.0%
2020,821510,"Cutlery; sets of assorted articles (e.g. spoons, forks, ladles, skimmers, cake-servers, fish-knives, butter-knives, sugar tongs and similar), with at least one article plated with precious metal",347.57,347.57,2.55195423118215e-6,0.9999756909784298,0.0,0.0%,1,100.0%
2019,910119,"Wrist-watches; electrically operated, with or without a stop-watch, with case of precious metal or metal clad with precious metal, without mechanical display",347.36,4872,3.794056882389508e-6,0.9999258653780577,0.0,0.0%,0.07129720853858786,7.1%
2019,910700,"Time switches; with clock, watch movement or synchronous motor",345.8,345.8,3.7770177047739864e-6,0.9999296423957625,0.0,0.0%,1,100.0%
2017,871499,"Cycles; parts thereof, n.e.c. in item no. 8714.9",345.75,345.75,3.816285900531473e-6,0.9999005172909368,0.0,0.0%,1,100.0%
2015,846591,"Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; sawing machines",345.12,345.12,3.95829222219571e-6,0.9999302433574954,0.0,0.0%,1,100.0%
2019,845959,NA,345,345,3.7682796649711545e-6,0.9999334106754275,0.0,0.0%,1,100.0%
2021,844859,"Machines; parts and accessories of machines or auxiliary machinery of heading no. 8447, other than sinkers, needles and other articles used in forming stitches",344.85,344.85,2.0673476899667096e-6,0.9999686513115447,0.0,0.0%,1,100.0%
2017,920999,"Musical instruments; parts and accessories for musical instruments n.e.c. in heading no. 9209; metronomes, tuning forks and pitch pipes",343.96,343.96,3.796528411704426e-6,0.9999043138193484,0.0,0.0%,1,100.0%
2024,920210,"Musical instruments; string, played with a bow (e.g. violins)",343.86,343.86,2.1694373345799084e-7,0.99999745272499,0.0,0.0%,1,100.0%
2013,843131,"Lifts, skip hoists or escalators; parts thereof",343.66,343.66,2.259453870909166e-6,0.9999677047867627,0.0,0.0%,1,100.0%
2012,831190,"Wires, rods, tubes, plates, electrodes of base metal or metal carbides; of a kind used for soldering, brazing, welding; wires and rods for metal spraying; n.e.c. in item no. 8311",341.55,341.55,3.1778620449449106e-6,0.9999683906236161,0.0,0.0%,1,100.0%
2017,732119,"Cooking appliances and plate warmers; for solid fuel and fuels other than gas or liquid, of iron or steel",340.43,340.43,3.7575653192131e-6,0.9999080713846676,0.0,0.0%,1,100.0%
2022,852560,"Transmission apparatus for radio-broadcasting or television, whether or not incorporating sound recording or reproducing apparatus, incorporating reception apparatus",339.09,339.09,2.3040111935759305e-7,0.9999952650188433,0.0,0.0%,1,100.0%
2021,842390,"Weighing machines; weights of all kinds, parts of weighing machinery",338.72,338.72,2.0305988387575e-6,0.9999706819103834,0.0,0.0%,1,100.0%
2017,910511,"Clocks; (excluding those with watch movements and instrument panel clocks), alarm clocks, electrically operated",338.29999999999995,338.29999999999995,3.734055011279239e-6,0.999911805439679,0.0,0.0%,1,100.0%
2024,732182,"Domestic appliances; non-electric, (other than cookers and plate warmers), for liquid fuel, of iron or steel",337.9400000000005,4416.57,2.1320876311520252e-7,0.999997665933753,0.0,0.0%,0.07651639167951613,7.7%
2011,961519,"Combs, hair slides and the like; of other than hard rubber or plastics",336.55,336.55,2.3553366606635573e-6,0.9999705981480551,0.0,0.0%,1,100.0%
2022,730240,"Iron or steel, railway or tramway track construction material; fish-plates and sole plates",335.84,22551.26,2.2819284533620586e-7,0.9999954932116887,0.0,0.0%,0.014892294266484444,1.5%
2018,852321,"Magnetic media; cards incorporating a magnetic stripe, whether or not recorded, excluding products of Chapter 37",335.24,900,3.1683391558565333e-6,0.9999205688565335,0.0,0.0%,0.3724888888888889,37.2%
2011,853340,"Electrical resistors; variable, including rheostats and potentiometers (excluding heating)",331.5100000000009,1146.7,2.3200643481698944e-6,0.9999729182124033,0.0,0.0%,0.2890991540943585,28.9%
2018,741121,"Copper; tubes and pipes, of copper-zinc base alloys (brass)",331.5,331.5,3.1329925729818663e-6,0.9999237018491065,0.0,0.0%,1,100.0%
2022,970199,"Artwork; other than paintings, drawings, pastels mosaics, executed entirely by hand, other than drawings of heading no. 4906, of an age not exceeding 100 years",330,330,2.2422474678700554e-7,0.9999957174364354,0.0,0.0%,1,100.0%
2022,741529,"Copper; rivets, cotters, cotter-pins and similar articles, not threaded",328.34,328.34,2.2309682836377393e-7,0.9999959405332638,0.0,0.0%,1,100.0%
2012,852329,"Magnetic media; other than cards incorporating a magnetic stripe, whether or not recorded, excluding products of Chapter 37",328,328,3.0517896376575336e-6,0.9999714424132538,0.0,0.0%,1,100.0%
2016,741999,NA,327.49,327.49,2.625262602194752e-6,0.9999602647358192,0.0,0.0%,1,100.0%
2018,842410,Fire extinguishers; whether or not charged,323.88,323.88,3.0609762731142285e-6,0.9999267628253796,0.0,0.0%,1,100.0%
2021,842790,"Fork-lift and other works trucks; fitted with lifting or handling equipment, not self-propelled",321.32,321.32,1.9262872545747515e-6,0.999972608197638,0.0,0.0%,1,100.0%
2021,710121,"Pearls; cultured, unworked, whether or not graded (but not strung, mounted or set), temporarily strung for the convenience of transport",321,362.73,1.92436888061277e-6,0.9999745325665186,0.0,0.0%,0.8849557522123893,88.5%
2014,732599,"Iron or steel; cast articles, excluding grinding balls and similar articles for mills, other than of non-malleable cast iron",320.64,320.64,1.9501620916050515e-6,0.9999779644577683,0.0,0.0%,1,100.0%
2015,846039,"Machine-tools; sharpening (tool or cutter grinding) machines, other than numerically controlled",320,320,3.6701828671262962e-6,0.9999339135403624,0.0,0.0%,1,100.0%
2023,730240,"Iron or steel, railway or tramway track construction material; fish-plates and sole plates",320,320,7.723542761873657e-8,0.9999984456490872,0.0,0.0%,1,100.0%
2014,901730,"Mathematical equipment; micrometers, callipers and gauges",317.56,1080,1.9314292471622383e-6,0.9999798958870155,0.0,0.0%,0.29403703703703704,29.4%
2019,761290,"Aluminium; casks, drums, cans, boxes and the like for any material (not compressed or liquefied gas), 300l capacity or less, whether or not lined or heat-insulated, no mechanical or thermal equipment",316.8,316.8,3.4602637619213384e-6,0.9999368709391894,0.0,0.0%,1,100.0%
2012,842382,"Weighing machines; other than personal, conveyor or constant weight scales, having a maximum weighing capacity exceeding 30kg but not exceeding 5000kg",316,316,2.9401387972554288e-6,0.999974382552051,0.0,0.0%,1,100.0%
2015,846420,"Machine-tools; grinding or polishing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass",315.82,315.82,3.6222411034244587e-6,0.9999375357814658,0.0,0.0%,1,100.0%
2011,901510,Rangefinders,314.69,14975,2.2023500036969687e-6,0.999975120562407,0.0,0.0%,0.021014357262103506,2.1%
2018,760820,"Aluminium; tubes and pipes, alloys",314.4499999999997,314.45,2.9718537392885277e-6,0.9999297346791188,0.0,0.0%,0.9999999999999991,100.0%
2019,820900,"Tools; plates, sticks, tips and the like for tools, unmounted, of sintered metal carbides or cermets",313.93,313.93,3.42891604412868e-6,0.9999402998552336,0.0,0.0%,1,100.0%
2013,961620,Powder puffs and pads; for the application of cosmetics or toilet preparations,313.68,313.68,2.0623450219018426e-6,0.9999697671317845,0.0,0.0%,1,100.0%
2024,852321,"Magnetic media; cards incorporating a magnetic stripe, whether or not recorded, excluding products of Chapter 37",313.59,313.59,1.9784617395187384e-7,0.999997863779927,0.0,0.0%,1,100.0%
2023,910990,"Clock movements; complete and assembled, other than electrically operated",313.3400000000014,1144.71,7.562796528142194e-8,0.9999985212770525,0.0,0.0%,0.27372871731705095,27.4%
