"interview__key","date_q","hh_02","settlement","members","memnal","weight","fdpurch","fdcons","fdout","Z1","nfdpurch","nonfdgif","durble","expend","monincome","totincome","nonmoninc","y1_3amd.1.00","y1_3amd.2.00","y1_3amd.4.00","y1_3amd.6.00","y1_3amd.8.00","y1_3amd.9.00","y1_3amd.10.00","y1_3amd.12.00","y1_3amd.13.00","y1_3amd.14.00","y1_3amd.15.00","y1_3amd.17.00","y1_3amd.18.00","y1_3amd.19.00","y1_3amd.23.00","y1_3amd.26.00","y1_3amd.28.00","hhch_0_3_sum","hhch_4_5_sum","hhch_6_11_sum","hhch_12_17_sum","hheld_63_65_sum","hheld_66_70_sum","hheld_71_80_sum","hheld_over81_sum","hheld_over63_sum","headsex","headeduc","headmerstatus","headage","aec_r","poverty","pweight","ae_r","hous_01","hous_13","hous_16","hous_29_0__1","hous_29_0__2","hous_29_0__3","hous_29_0__4","hous_29_0__5","hous_29_0__6","hous_29_0__7","hous_39","hous_44","soc_01","soc_05","hous_47"
"32-43-21-12",2022.06,8,1,7,7,185.77,52707.74,14601.58,0,0,5105.65,46013.89,0,118428.86,429000,489615.47,60615.47,281000,120000,NA,28000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,1,3,1,61,27643.22,3,1300.38,5.29,4,1,1,0,0,1,0,0,0,0,1,3,1,18,NA
"32-46-94-26",2022.1,3,1,3,1,91.06,64483.33,0,0,0,9450.89,53650,0,127584.23,0,53650,53650,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,53,97791.44,1,91.06,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,NA
"32-49-62-52",2022.11,1,1,1,1,164.7,52294.94,0,0,0,38955.06,14527.78,0,105777.78,140162,154689.78,14527.78,NA,NA,48000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92162,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,6,3,83,130204.91,1,164.7,0.81,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"32-50-23-21",2022.1,1,1,3,3,92.66,51186.9,0,2824.4,0,33349.7,75433.34,33333.33,196127.68,197000,272433.34,75433.34,100000,NA,97000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,2,1,5,1,72,84490.41,1,277.97,2.43,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"32-53-16-81",2022.02,1,1,4,4,247.47,79539.58,0,6083.33,0,13035.71,90616.67,0,189275.3,160000,250616.67,90616.67,160000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,5,1,33,76671.4,1,989.89,2.66,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"32-53-69-65",2022.04,3,2,4,4,222.14,116691.37,17172.38,0,0,86136.9,41033.33,2500,263533.99,464166.67,522372.38,58205.71,370000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,60,76558.41,1,888.56,3.18,1,1,1,0,1,0,0,0,0,0,1,3,2,NA,NA
"32-55-39-46",2022.09,6,1,1,1,156.33,49427.08,0,0,0,0,29180.56,0,78607.64,96400,125580.56,29180.56,NA,NA,64000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32400,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,6,3,78,101578.13,1,156.33,0.81,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"32-57-33-33",2022.11,1,1,4,4,247.47,110716.67,0,35848.21,0,24345.24,31653.33,0,202563.45,380000,411653.33,31653.33,380000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,5,1,47,59002.7,1,989.89,2.92,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"32-57-41-84",2022.08,8,2,7,7,126.66,15316.96,5834.1,0,0,75302.98,25006.94,0,121460.98,149000,179841.04,30841.04,60000,10000,33000,46000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,NA,NA,NA,1,2,5,3,63,41798.96,2,886.6,4.32,1,1,1,0,0,0,0,0,1,0,5,3,1,10,1
"32-58-79-75",2022.06,1,1,2,2,118.39,24898.21,39269.31,0,0,6952.38,71326.19,0,142446.1,382600,493195.51,110595.51,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,30000,324000,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,1,6,1,66,109225.01,1,236.78,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"32-59-02-61",2022.12,1,1,1,1,294.3,33255.56,24036.35,2914.93,0,17616.32,7400,0,85223.16,83000,114436.35,31436.35,NA,NA,50000,NA,NA,NA,NA,NA,NA,NA,NA,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,2,3,77,133032.41,1,294.3,0.68,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"32-59-75-71",2022.01,8,2,5,5,126.66,10189.58,24538.55,0,0,37513.69,23222.22,0,95464.05,242416.67,290177.44,47760.77,100000,5000,38000,54000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,2,3,3,84,36015.31,2,633.29,3.9,1,1,1,0,0,0,0,0,1,0,5,3,1,NA,1
"32-60-85-56",2022.07,7,1,1,1,199.57,13470.24,0,0,0,1390.48,5213.89,0,20074.6,55500,60713.89,5213.89,NA,NA,37500,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,2,51,60995.55,1,199.57,0.81,2,1,1,0,0,1,0,0,0,0,1,2,1,7,1
"32-61-02-75",2022.01,10,2,7,7,40.75,30373.21,130733.24,0,0,6409.23,71405.56,0,238921.24,174800,376938.8,202138.8,NA,NA,75500,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,NA,1,2,NA,NA,1,1,NA,2,1,3,1,73,72832.59,1,285.22,4.57,1,1,1,0,0,0,0,0,1,0,1,3,1,11,2
"32-68-91-30",2022.1,1,1,4,4,21.48,97702.68,0,11732.14,0,41726.19,18080,0,169241.01,380000,398080,18080,180000,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,5,1,46,66524.76,1,85.93,2.66,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"32-70-42-35",2022.05,1,1,2,2,21.48,50296.13,0,0,0,15968.75,34452.78,0,100717.66,168000,202452.78,34452.78,68000,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,1,4,1,67,72883.34,1,42.96,1.65,4,1,1,0,0,1,0,0,0,0,1,4,2,NA,1
"32-72-05-21",2022.09,6,1,1,1,156.33,27983.33,0,0,0,3150.3,23302.78,0,54436.41,56000,79302.78,23302.78,NA,NA,38000,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,2,3,68,86097.74,1,156.33,0.81,2,1,1,0,1,0,0,0,0,0,1,4,1,4,2
"32-77-25-72",2022.08,6,1,6,6,156.33,109369.64,4526.29,0,0,19075.6,128325,0,261296.53,91600,224451.29,132851.29,NA,NA,61600,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,NA,1,NA,NA,NA,1,1,2,1,65,69208.73,1,937.98,4.11,1,1,1,0,0,0,0,0,1,0,2,3,1,8,1
"32-77-50-25",2022.08,11,2,6,5,99.8,98148.07,3863.25,0,0,71056.85,87930.56,0,260998.72,120566.67,212360.47,91793.81,NA,NA,NA,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,64800,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,54,71285.37,1,498.98,3.4,1,3,NA,0,0,0,0,0,1,0,5,4,2,NA,1
"32-77-54-36",2022.12,3,1,2,2,91.06,181783.04,0,0,0,29960.42,16000,0,227743.45,103000,119000,16000,NA,NA,103000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,1,3,1,65,126994.46,1,182.13,1.65,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"32-79-65-99",2022.04,6,1,1,1,156.33,63831.55,0,0,0,30003.87,31661.11,0,125496.53,90000,121661.11,31661.11,90000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,55,177338.25,1,156.33,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"32-80-30-73",2022.03,6,2,3,3,146.67,47580.36,35578.57,0,0,28461.31,21202.78,7166.67,139989.68,40000,96781.34,56781.34,NA,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,73,62672.8,1,440,2.43,1,3,NA,0,0,0,0,0,1,0,1,2,2,NA,1
"32-83-30-59",2022.1,10,2,6,6,40.75,104329.17,30452.36,0,0,67583.33,24600,0,226964.86,314166.67,369219.03,55052.36,225000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,1,61,53098.2,1,244.47,4.11,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,NA
"32-83-77-45",2022.04,6,2,5,5,146.67,89251.19,0,0,0,62287.86,94611.11,0,246150.16,243000,337611.11,94611.11,210000,NA,33000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,1,NA,NA,1,1,3,3,66,104025.61,1,733.33,3.4,1,3,NA,0,0,1,0,0,0,0,1,2,2,NA,NA
"32-85-84-70",2022.1,10,2,4,4,40.75,24224.7,46493.2,0,0,27604.17,83905.56,0,182227.63,295070,425468.76,130398.76,180000,NA,57570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,5,3,82,72382.95,1,162.98,3.18,1,1,1,0,0,0,0,0,1,0,1,3,2,NA,1
"32-90-20-29",2022.02,7,2,3,3,259.53,12188.39,51031.98,0,0,31544.14,529502.78,2500,626767.29,597833.33,1178368.09,580534.76,400000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,55,283718.22,1,778.58,2.43,1,1,1,0,0,0,0,0,1,0,2,2,2,NA,1
"32-90-82-85",2022.11,4,2,4,3,192.16,41431.85,0,4345.24,0,12275.3,12100,0,70152.38,82500,94600,12100,82500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,3,4,42,49136.3,2,576.47,2.43,1,1,1,0,0,0,0,0,0,0,2,3,2,NA,NA
"32-91-60-05",2022.02,7,1,6,6,199.57,92184.23,0,0,0,12994.05,42000,12500,159678.27,228000,270000,42000,180000,NA,NA,48000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,NA,NA,NA,NA,NA,NA,2,5,5,35,64702.56,1,1197.42,3.61,3,1,1,-999999999,1,-999999999,-999999999,-999999999,-999999999,-999999999,1,4,1,7,1
"32-96-88-28",2022.06,5,2,6,5,156.84,18358.63,24029.17,0,0,47797.62,39000,0,129185.42,184666.67,247695.83,63029.17,68000,NA,32500,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,1,NA,NA,1,1,3,1,66,60431.82,1,784.21,3.65,1,1,1,0,0,1,0,0,0,0,2,3,1,15,NA
"33-01-04-05",2022.04,8,2,6,5,126.66,42909.23,132153.17,0,0,18122.62,24800,0,217985.02,288358.33,445311.51,156953.17,80000,30000,78000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,2,1,3,1,68,87964.98,1,633.29,3.4,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,NA
"33-01-42-46",2022.05,5,1,2,2,192.64,16446.73,0,0,0,20255.95,45100,0,81802.68,200000,245100,45100,NA,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,62,111127.67,1,385.28,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"33-01-94-76",2022.11,6,2,3,3,146.67,54706.55,0,0,0,19879.46,18241.67,0,92827.68,48500,66741.67,18241.67,NA,NA,30500,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,5,1,56,60963.33,1,440,2.43,2,1,1,0,0,0,0,0,1,0,2,3,1,3,1
"33-02-39-70",2022.06,11,2,5,5,99.8,89511.9,44570.24,0,0,88109.82,27977.78,0,250169.75,343075,415623.02,72548.02,68000,70000,64200,NA,NA,NA,NA,NA,NA,NA,NA,NA,25000,NA,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,1,1,3,1,66,81836.75,1,498.98,3.65,1,1,1,0,0,0,0,0,1,0,4,3,2,NA,1
"33-03-60-86",2022.09,9,2,3,3,117.31,27005.65,51470.11,0,0,33982.68,59855.56,0,172314,441283.33,552609,111325.67,NA,200000,60000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,3,89,80522.38,1,351.94,2.43,1,1,1,0,0,0,0,0,1,0,2,4,2,NA,2
"33-06-98-82",2022.03,2,2,2,2,122.72,19588.33,19163.08,0,0,35891.67,28613.89,0,103256.97,125033.33,172810.31,47776.97,NA,110000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,5,4,53,129279.25,1,245.44,1.18,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"33-10-50-99",2022.03,1,1,4,4,247.47,82363.99,0,0,0,33898.81,103566.66,41666.67,261496.13,440000,543566.66,103566.66,440000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,6,1,59,76359.81,1,989.89,3.18,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"33-11-24-97",2022.09,1,1,4,4,317.29,65938.99,2017.43,0,0,0,22241.67,0,90198.09,406000,430259.1,24259.1,353000,NA,53000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,6,3,76,37539.11,2,1269.15,3.18,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-13-09-89",2022.03,3,2,6,6,222.14,63505.65,16216.15,0,0,15255.95,69000,0,163977.76,743333.33,828549.49,85216.15,400000,NA,NA,NA,300000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,49,62206.44,1,1332.83,4.11,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"33-16-99-21",2022.03,1,1,7,7,326.88,194492.86,0,22812.5,0,95423.57,157372.22,0,470101.15,555000,712372.22,157372.22,515000,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,1,1,2,1,65,110142.98,1,2288.16,5.05,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"33-18-88-88",2022.05,8,1,5,4,185.77,134615.48,0,8690.48,0,53229.17,129750,0,326285.12,237000,366750,129750,200000,NA,37000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,5,3,75,93610.88,1,743.07,3.18,1,1,1,0,0,1,0,0,0,0,3,3,2,NA,1
"33-24-31-16",2022.1,4,2,7,7,192.16,129462.02,5785.04,0,0,124965.71,36727.78,0,296940.56,398466.67,440979.48,42512.82,NA,100000,66800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55000,NA,NA,NA,NA,NA,NA,2,1,NA,3,1,3,1,72,55858.18,1,1345.1,5.29,1,1,1,0,0,0,0,0,1,0,2,4,2,NA,NA
"33-26-97-45",2022.04,9,1,6,6,117.45,174157.14,0,14122.02,0,119996.96,55966.67,25000,389242.8,211600,267566.67,55966.67,183000,NA,NA,NA,NA,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,6,3,60,81876.69,1,704.72,4.11,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,2
"33-30-82-90",2022.11,6,2,2,2,146.67,61658.93,5774.56,0,0,16837.8,15108.33,0,99379.62,183100,203982.89,20882.89,180000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,3,3,62,79179.08,1,293.33,1.65,2,1,1,0,0,0,0,0,1,0,2,3,2,NA,1
"33-31-11-99",2022.08,1,1,3,3,21.48,67850.89,0,0,0,38846.43,23669.44,0,130366.77,250000,273669.44,23669.44,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,4,1,57,65926.84,1,64.44,2.43,4,1,1,0,0,0,0,0,1,0,1,3,2,NA,1
"33-32-47-55",2022.12,5,1,7,7,192.64,140199.11,0,0,0,46928.57,34100,0,221227.68,172000,206100,34100,NA,100000,42000,30000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,1,3,1,62,34053.5,2,1348.47,4.81,2,1,1,0,0,1,0,0,0,0,1,3,1,2,1
"33-35-78-75",2022.07,4,1,2,2,109.82,21687.08,2618.86,0,0,0,9800,0,34105.94,70700,83118.86,12418.86,NA,NA,70700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,3,1,77,61226.55,1,219.65,1.18,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-36-72-60",2022.09,5,2,3,3,156.84,20422.62,21216.63,0,0,22952.38,12500,0,77091.63,387016.67,420733.3,33716.63,295000,20000,28600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,58,61331.93,1,470.53,2.43,1,1,1,0,0,0,0,0,1,0,2,2,2,NA,1
"33-37-02-41",2022.1,7,1,4,4,199.57,35978.57,0,0,0,48049.82,17348.61,0,101377,380000,397348.61,17348.61,340000,NA,40000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,1,3,1,64,33548.38,2,798.28,3.18,3,1,1,0,1,0,0,0,0,0,1,2,2,NA,1
"33-45-10-63",2022.02,1,1,2,2,164.7,84992.86,0,0,0,17706.85,93436.11,0,196135.81,144000,237436.11,93436.11,NA,NA,44000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,1,5,1,73,112127.61,1,329.41,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,2
"33-46-05-80",2022.06,3,2,2,2,222.14,50165.77,365.83,0,0,2585.42,16200,0,69317.02,121666.67,138232.49,16565.83,NA,105000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,61,56861.82,1,444.28,1.65,1,1,1,0,0,0,0,0,1,0,2,3,2,NA,NA
"33-48-27-78",2022.07,1,1,1,1,164.7,48710.12,0,6517.86,0,10493.75,19641.67,0,85363.39,121000,140641.67,19641.67,80000,NA,41000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,1,2,3,3,65,128550.89,1,164.7,0.81,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-48-42-60",2022.12,1,1,1,1,164.7,66684.2,0,45625,0,38281.55,49200,0,199790.74,448240,497440,49200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,448240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,2,31,236999.02,1,164.7,0.81,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,NA
"33-53-49-83",2022.06,3,1,6,6,91.06,123241.82,5585.7,0,0,110157.74,52430.56,0,291415.81,305000,363016.25,58016.25,200000,60000,45000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,1,NA,1,2,3,3,71,68847.46,1,546.39,4.11,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-53-70-41",2022.02,1,1,1,1,317.29,21248.21,0,0,0,3432.74,38527.78,0,63208.73,63000,101527.78,38527.78,NA,NA,63000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,7,3,71,117608.47,1,317.29,0.81,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"33-56-33-66",2022.04,4,1,3,3,109.82,94443.75,0,0,0,88304.17,48800,0,231547.92,150000,198800,48800,150000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,1,58,83306.27,1,329.47,2.43,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,NA
"33-58-03-47",2022.08,3,1,4,4,91.06,67003.57,0,0,0,49215.12,25300,0,141518.69,250000,275300,25300,250000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,1,3,1,34,66085.38,1,364.26,2.66,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-58-18-26",2022.03,1,1,5,5,310.21,64744.05,0,1086.31,0,20096.73,124933.34,4166.67,215027.09,172500,297433.34,124933.34,100000,NA,72500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,1,2,3,3,78,58888.89,1,1551.06,3.9,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-61-28-69",2022.04,6,1,4,3,156.33,111694.35,0,0,0,43365.48,40766.67,0,195826.49,291600,332366.67,40766.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,291600,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,1,NA,5,36,102568.47,1,468.99,1.89,2,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
"33-63-18-80",2022.05,1,1,4,3,173.95,115170.54,0,18467.26,0,71153.27,24400,0,229191.07,120000,144400,24400,NA,120000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,5,1,52,80543.7,1,521.86,2.43,1,1,1,0,1,1,0,0,0,0,1,3,2,NA,NA
"33-63-92-08",2022.11,2,1,2,2,76.87,65830.36,0,0,0,97659.23,46747.22,0,210236.81,402000,448747.22,46747.22,350000,NA,52000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,5,3,66,160671.47,1,153.74,1.65,1,1,1,0,0,1,0,0,0,0,1,1,2,NA,1
"33-71-71-24",2022.07,11,1,3,3,138.21,94356.85,0,0,0,40313.99,50146.78,0,184817.61,298500,348646.78,50146.78,250000,NA,42000,NA,NA,NA,NA,NA,NA,NA,NA,NA,6500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,54,60118.06,1,414.64,2.43,1,1,1,0,0,1,0,0,0,0,2,3,2,NA,1
"33-75-06-25",2022.09,1,1,2,2,164.7,49513.99,0,0,0,16468.45,26900,0,92882.44,162000,188900,26900,NA,88000,74000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,2,3,2,61,60313.78,1,329.41,1.65,2,1,1,0,1,0,0,0,0,0,1,3,2,NA,1
"33-75-65-22",2022.1,1,1,2,2,310.21,95747.32,0,0,0,11080.36,52319.44,0,159147.12,135000,187319.44,52319.44,NA,NA,135000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,1,7,1,78,81801.95,1,620.43,1.65,2,1,1,0,0,1,0,0,0,0,1,2,2,NA,1
"33-75-68-25",2022.12,3,2,3,3,222.14,121014.88,651.79,0,0,96811.01,70290.48,0,288768.15,200000,270942.26,70942.26,200000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,3,1,32,93436.16,1,666.42,2.17,1,1,1,0,0,0,0,0,1,0,2,4,2,NA,1
"33-76-29-62",2022.06,2,1,1,1,76.87,25028.57,0,0,0,803.87,14090.28,0,39922.72,62000,76090.28,14090.28,NA,NA,44000,18000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,2,3,84,77302.52,1,76.87,0.81,2,1,1,0,1,0,0,0,0,0,2,3,1,15,1
"33-76-32-87",2022.02,8,1,5,4,185.77,99831.85,0,0,0,34110.12,79916.67,0,213858.63,337500,417416.67,79916.67,40000,NA,28500,29000,NA,NA,NA,NA,NA,NA,NA,NA,NA,240000,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,1,NA,1,53,101382.62,1,743.07,2.92,1,1,1,0,0,1,0,0,0,0,3,3,1,7,1
"33-81-47-90",2022.12,4,1,5,4,109.82,137995.35,0,0,0,4799.07,127800,0,270594.42,34500,162300,127800,NA,NA,NA,34500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,1,NA,1,40,82985.6,1,439.3,1.57,2,1,1,0,0,1,0,0,0,0,1,3,1,9,NA
"33-85-90-36",2022.02,4,2,2,2,192.16,27874.7,0,0,0,4888.39,78866.67,0,111629.76,357200,436066.67,78866.67,260000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,59,113256.39,1,384.31,1.65,1,1,1,0,0,1,0,0,0,0,1,3,2,NA,1
