"period","trade_code","reporter","partner_iso","partner","commodity_code","netweight_kg","trade_value_us"
"2022-12-01","M","Armenia","ARE","United Arab Emirates",271019,50182.8,170066.94
"2022-12-01","M","Armenia","SRB","Serbia",271019,1812.22,6195.49
"2022-12-01","M","Armenia","USA","USA",271019,8750.13,45400.18
"2022-12-01","M","Armenia","IRN","Iran",271121,20401500,4587859.666
"2022-12-01","M","Armenia","RUS","Russian Federation",271012,23393590,14016259.7
"2022-12-01","M","Armenia","ROU","Romania",271012,105199,149288.95
"2022-12-01","M","Armenia","NLD","Netherlands",271019,24929.68,97128.78
"2022-12-01","M","Armenia","KOR","Rep. of Korea",271019,184692.48,434371.22
"2022-12-01","M","Armenia","ITA","Italy",271019,2210.63,15016.77
"2022-12-01","M","Armenia","IRN","Iran",271019,4052496,5353153.5
"2022-12-01","M","Armenia","RUS","Russian Federation",271019,18657496.45,21335645.17
"2022-12-01","M","Armenia","FRA","France",271012,1.33,20.71
"2022-12-01","M","Armenia","ESP","Spain",271019,18.08,404.07
"2022-12-01","M","Armenia","_X","Areas, nes",271019,30839.78,61828.38
"2022-12-01","M","Armenia","CAN","Canada",271019,109.42,1140.5
"2022-12-01","M","Armenia","SWE","Sweden",271019,367.03,3325.69
"2022-12-01","M","Armenia","FIN","Finland",271019,6671.17,30178.32
"2022-12-01","M","Armenia","GEO","Georgia",271012,181583,114760
"2022-12-01","M","Armenia","RUS","Russian Federation",271121,238541000,57889712
"2022-12-01","M","Armenia","RUS","Russian Federation",271113,279500,89308.47
"2023-01-01","M","Armenia","DEU","Germany",271012,301.92,2234.47
"2023-01-01","M","Armenia","RUS","Russian Federation",271113,21000,6894.97
"2023-01-01","M","Armenia","IRN","Iran",271121,23194500,5235414.83
"2023-01-01","M","Armenia","IRN","Iran",271113,21902,8946.51
"2023-01-01","M","Armenia","ARE","United Arab Emirates",271019,45436.31,119073.72
"2023-01-01","M","Armenia","FRA","France",271019,11066.32,53428.81
"2023-01-01","M","Armenia","ESP","Spain",271019,57.06,503.11
"2023-01-01","M","Armenia","AUT","Austria",271019,380,3595.21
"2023-01-01","M","Armenia","GEO","Georgia",271019,12824,29082.05
"2023-01-01","M","Armenia","POL","Poland",271019,7204.76,17827.69
"2023-01-01","M","Armenia","GRC","Greece",271019,2994160,3205816.1
"2023-01-01","M","Armenia","CAN","Canada",271019,72.3,3003.59
"2023-01-01","M","Armenia","_X","Areas, nes",271019,13167.75,41425.28
"2023-01-01","M","Armenia","ITA","Italy",271019,17152.68,80135.55
"2023-01-01","M","Armenia","RUS","Russian Federation",271019,11657487.53,12486200.99
"2023-01-01","M","Armenia","E19","Other Europe, nes",271019,10102.91,58528.9
"2023-01-01","M","Armenia","FIN","Finland",271019,3715.9,16333.61
"2023-01-01","M","Armenia","IRN","Iran",271019,2968521,3460535.96
"2023-01-01","M","Armenia","JPN","Japan",271019,8371.44,40517.61
"2023-01-01","M","Armenia","BLR","Belarus",271019,59606.6,145635.36
"2023-01-01","M","Armenia","SWE","Sweden",271019,7.7,2844.45
"2023-01-01","M","Armenia","TUR","Turkey",271019,16191.3,59408.84
"2023-01-01","M","Armenia","DEU","Germany",271019,88140.34,375902.71
"2023-01-01","M","Armenia","USA","USA",271019,8433.744,36299.68
"2023-01-01","M","Armenia","IDN","Indonesia",271019,40,364.06
"2023-01-01","M","Armenia","GBR","United Kingdom",271019,20996.96,78582.47
"2023-01-01","M","Armenia","KOR","Rep. of Korea",271019,129050,285892.01
"2023-01-01","M","Armenia","CHE","Switzerland",271019,9,272.31
"2023-01-01","M","Armenia","BEL","Belgium",271019,10336.77,49920.32
"2023-01-01","M","Armenia","UKR","Ukraine",271019,3252.6,15984.28
"2023-01-01","M","Armenia","KOR","Rep. of Korea",271113,4.93,31.31
"2023-01-01","M","Armenia","RUS","Russian Federation",271121,240304000,58440115.84
"2023-01-01","M","Armenia","LTU","Lithuania",271019,18944.5,60373.46
"2023-01-01","M","Armenia","BGR","Bulgaria",271019,1783.5,5412
"2023-01-01","M","Armenia","CHN","China",271019,58.41,577.06
"2023-01-01","M","Armenia","RUS","Russian Federation",271012,18113547.5,9048305.01
"2023-02-01","M","Armenia","USA","USA",271019,5126.46,51187.54
"2023-02-01","M","Armenia","ARE","United Arab Emirates",271019,50.41,300.89
"2023-02-01","M","Armenia","FIN","Finland",271019,6837.57,36667.65
"2023-02-01","M","Armenia","THA","Thailand",271019,22762.83,82966.7
"2023-02-01","M","Armenia","_X","Areas, nes",271019,88.8,1162.42
"2023-02-01","M","Armenia","E19","Other Europe, nes",271019,3551.69,20615.87
"2023-02-01","M","Armenia","ESP","Spain",271019,1621.42,5880.53
"2023-02-01","M","Armenia","JPN","Japan",271019,2929.72,22351.42
"2023-02-01","M","Armenia","FRA","France",271019,31512.3,149642.49
"2023-02-01","M","Armenia","BEL","Belgium",271019,22462.5,130641.53
"2023-02-01","M","Armenia","GRC","Greece",271019,4994380,5865650.92
"2023-02-01","M","Armenia","POL","Poland",271019,74.56,531.65
"2023-02-01","M","Armenia","TUR","Turkey",271019,19870.34,70075.35
"2023-02-01","M","Armenia","RUS","Russian Federation",271113,60001.66,12485.31
"2023-02-01","M","Armenia","RUS","Russian Federation",271121,221266000,53764981.22
"2023-02-01","M","Armenia","RUS","Russian Federation",271012,19251100,11415243.91
"2023-02-01","M","Armenia","IRN","Iran",271121,20784100,4737053.1
"2023-02-01","M","Armenia","LTU","Lithuania",271019,60912.9,166386.36
"2023-02-01","M","Armenia","CHN","China",271019,59.6,2058.58
"2023-02-01","M","Armenia","ITA","Italy",271019,20140.46,103614.08
"2023-02-01","M","Armenia","KOR","Rep. of Korea",271019,85350,186578.28
"2023-02-01","M","Armenia","GEO","Georgia",271019,266597,207029.73
"2023-02-01","M","Armenia","BLR","Belarus",271019,68290,165595
"2023-02-01","M","Armenia","CHE","Switzerland",271019,111.96,1656.09
"2023-02-01","M","Armenia","DEU","Germany",271019,62235.79,255802.27
"2023-02-01","M","Armenia","SWE","Sweden",271019,3367.7,30238.36
"2023-02-01","M","Armenia","NLD","Netherlands",271019,46483.18,156687.49
"2023-02-01","M","Armenia","RUS","Russian Federation",271019,12609625.85,12840853.98
"2023-02-01","M","Armenia","BGR","Bulgaria",271019,5287.72,22410.91
"2023-02-01","M","Armenia","IND","India",271019,4.97,26.52
"2023-02-01","M","Armenia","IRN","Iran",271019,4489529,4972798.14
"2023-02-01","M","Armenia","GBR","United Kingdom",271019,32911.28,144638.91
"2023-02-01","M","Armenia","IRN","Iran",271012,11240,10565.6
"2023-02-01","M","Armenia","GBR","United Kingdom",271012,44,408.04
"2023-02-01","M","Armenia","ISR","Israel",271012,130.85,2586.88
"2023-03-01","M","Armenia","_X","Areas, nes",271019,66790.51,171131.83
"2023-03-01","M","Armenia","GBR","United Kingdom",271019,2308.79,12054.13
"2023-03-01","M","Armenia","ESP","Spain",271019,542.17,3767.08
"2023-03-01","M","Armenia","DEU","Germany",271019,143755.24,609953.26
"2023-03-01","M","Armenia","JPN","Japan",271019,3828.24,28338.54
"2023-03-01","M","Armenia","CHN","China",271019,208.8,1002.24
"2023-03-01","M","Armenia","BLR","Belarus",271019,39526.48,89942.32
"2023-03-01","M","Armenia","E19","Other Europe, nes",271019,22746.1,87704.57
"2023-03-01","M","Armenia","GEO","Georgia",271019,173802,185635.02
"2023-03-01","M","Armenia","GRC","Greece",271019,2992460,3083525.47
"2023-03-01","M","Armenia","TUR","Turkey",271019,78426.26,273011.87
"2023-03-01","M","Armenia","SRB","Serbia",271019,1108.16,4107.71
"2023-03-01","M","Armenia","RUS","Russian Federation",271113,21002.36,4417.22
"2023-03-01","M","Armenia","AUT","Austria",271019,0.8,328.77
"2023-03-01","M","Armenia","USA","USA",271019,4714.99,47206.75
"2023-03-01","M","Armenia","ARE","United Arab Emirates",271019,45103.44,144606.55
"2023-03-01","M","Armenia","KOR","Rep. of Korea",271113,13.33,64.81
"2023-03-01","M","Armenia","POL","Poland",271019,17944.35,50168.65
"2023-03-01","M","Armenia","THA","Thailand",271019,47690.11,137578.41
"2023-03-01","M","Armenia","RUS","Russian Federation",271012,20439908,13513060.38
"2023-03-01","M","Armenia","DEU","Germany",271012,82.75,344.65
"2023-03-01","M","Armenia","RUS","Russian Federation",271121,146433000,35679626.99
"2023-03-01","M","Armenia","IRN","Iran",271012,23700,26662.5
"2023-03-01","M","Armenia","FRA","France",271019,10316.15,48404.06
"2023-03-01","M","Armenia","KOR","Rep. of Korea",271019,150071,327460.66
"2023-03-01","M","Armenia","SWE","Sweden",271019,630.36,3002.98
"2023-03-01","M","Armenia","ITA","Italy",271019,11767.12,71078.05
"2023-03-01","M","Armenia","NLD","Netherlands",271019,54499.45,200803.18
"2023-03-01","M","Armenia","BEL","Belgium",271019,29442.2,157775.1
"2023-03-01","M","Armenia","IRN","Iran",271019,5133025.54,6059072.39
"2023-03-01","M","Armenia","RUS","Russian Federation",271019,13718929.44,14386476.89
"2023-03-01","M","Armenia","FIN","Finland",271019,19260.12,105146.97
"2023-03-01","M","Armenia","HUN","Hungary",271019,8.78,247.67
"2023-03-01","M","Armenia","NLD","Netherlands",271012,6.78,122.67
"2023-03-01","M","Armenia","IRN","Iran",271121,25896200,5684102.063
"2023-04-01","M","Armenia","RUS","Russian Federation",271121,96863600,23591700.6
"2023-04-01","M","Armenia","RUS","Russian Federation",271113,100000,24810.56
"2023-04-01","M","Armenia","_X","Areas, nes",271113,20000,4532.21
"2023-04-01","M","Armenia","IRN","Iran",271121,22238500,5076690.032
"2023-04-01","M","Armenia","USA","USA",271019,8609.89,86017.5
"2023-04-01","M","Armenia","BLR","Belarus",271019,52610.4,121500.91
"2023-04-01","M","Armenia","_X","Areas, nes",271019,11255.39,25332.7
"2023-04-01","M","Armenia","E19","Other Europe, nes",271019,15256.82,71253.62
"2023-04-01","M","Armenia","SGP","Singapore",271019,57684.73,226567.9
"2023-04-01","M","Armenia","FIN","Finland",271019,5431.19,19442.01
"2023-04-01","M","Armenia","ITA","Italy",271019,8627.64,38451.89
"2023-04-01","M","Armenia","BEL","Belgium",271019,32233.22,153581.33
"2023-04-01","M","Armenia","SRB","Serbia",271019,5883.72,31789.12
"2023-04-01","M","Armenia","LTU","Lithuania",271019,91160.5,260323.49
"2023-04-01","M","Armenia","DEU","Germany",271019,74400.79,438980.27
"2023-04-01","M","Armenia","RUS","Russian Federation",271012,19114130,13176842.15
"2023-04-01","M","Armenia","RUS","Russian Federation",271019,10049487.542,9834658.61
"2023-04-01","M","Armenia","TUR","Turkey",271019,1136949.79,1213235.79
"2023-04-01","M","Armenia","GBR","United Kingdom",271019,22341.16,87619.56
"2023-04-01","M","Armenia","GRC","Greece",271019,5002580,4615511.8
"2023-04-01","M","Armenia","FRA","France",271019,3557.8,20217.53
"2023-04-01","M","Armenia","CHE","Switzerland",271019,0.2,26.45
"2023-04-01","M","Armenia","NLD","Netherlands",271019,58666.41,210306.39
"2023-04-01","M","Armenia","POL","Poland",271019,15923.61,50486.53
"2023-04-01","M","Armenia","ARE","United Arab Emirates",271019,35134.8,96259.25
"2023-04-01","M","Armenia","THA","Thailand",271019,23736.39,81082.57
"2023-04-01","M","Armenia","KOR","Rep. of Korea",271019,212662.66,495198.51
"2023-04-01","M","Armenia","JPN","Japan",271019,2342.27,10908.21
"2023-04-01","M","Armenia","SWE","Sweden",271019,537.28,6237.6
"2023-04-01","M","Armenia","BGR","Bulgaria",271019,4255.4,16399.93
"2023-04-01","M","Armenia","IRN","Iran",271019,2298969,2220858.74
"2023-04-01","M","Armenia","ESP","Spain",271019,335.23,3192.09
"2023-04-01","M","Armenia","ALB","Albania",271019,20030,53965.21
"2023-04-01","M","Armenia","GEO","Georgia",271019,29502,67882.68
"2023-04-01","M","Armenia","CHN","China",271019,526.4,1954.76
"2023-04-01","M","Armenia","CHN","China",271012,22.25,116.64
"2023-04-01","M","Armenia","IRQ","Iraq",271113,20100,8040
"2023-05-01","M","Armenia","CHN","China",271019,2170.6,3622.56
"2023-05-01","M","Armenia","CUW","Curaçao",271019,12997.37,29024.04
"2023-05-01","M","Armenia","CUW","Curaçao",271113,19500,5972.65
"2023-05-01","M","Armenia","IRQ","Iraq",271113,691700,258493.5
"2023-05-01","M","Armenia","CRI","Costa Rica",271019,6.1,939.79
"2023-05-01","M","Armenia","SGP","Singapore",271019,21482.68,69084.8
"2023-05-01","M","Armenia","POL","Poland",271019,10008.4,29122.86
"2023-05-01","M","Armenia","FRA","France",271012,16.25,132.59
"2023-05-01","M","Armenia","FRA","France",271019,23696.62,114257.39
"2023-05-01","M","Armenia","USA","USA",271019,11277.17,114632.14
"2023-05-01","M","Armenia","DEU","Germany",271012,189.43,1180.25
"2023-05-01","M","Armenia","DEU","Germany",271019,127369.61,722365.86
"2023-05-01","M","Armenia","BLR","Belarus",271019,92577.6,208532.19
"2023-05-01","M","Armenia","AUT","Austria",271019,760,7483.26
"2023-05-01","M","Armenia","DNK","Denmark",271019,3.6,183.05
"2023-05-01","M","Armenia","GEO","Georgia",271019,76076,69361.08
"2023-05-01","M","Armenia","CAN","Canada",271019,31.56,1584.67
"2023-05-01","M","Armenia","FIN","Finland",271019,6738.07,30164.42
"2023-05-01","M","Armenia","ESP","Spain",271019,622.12,3330.63
"2023-05-01","M","Armenia","SWE","Sweden",271019,819.23,3791.97
"2023-05-01","M","Armenia","EGY","Egypt",271019,18,123.1
"2023-05-01","M","Armenia","UKR","Ukraine",271019,35.25,488.16
"2023-05-01","M","Armenia","TUR","Turkey",271019,6138393.82,5542643.97
"2023-05-01","M","Armenia","ROU","Romania",271012,541917,625163.57
"2023-05-01","M","Armenia","ROU","Romania",271019,237384,231342.58
"2023-05-01","M","Armenia","ARE","United Arab Emirates",271019,62234.37,170970.3
"2023-05-01","M","Armenia","ARE","United Arab Emirates",271113,955.68,974.94
"2023-05-01","M","Armenia","BEL","Belgium",271019,20580.43,134971.26
"2023-05-01","M","Armenia","GBR","United Kingdom",271019,66588.88,241373.2
"2023-05-01","M","Armenia","KOR","Rep. of Korea",271019,214907.65,491087.27
"2023-05-01","M","Armenia","NLD","Netherlands",271019,44543.92,159265.45
"2023-05-01","M","Armenia","LTU","Lithuania",271019,34500.7,95703.53
"2023-05-01","M","Armenia","JPN","Japan",271019,48051.95,207369.36
"2023-05-01","M","Armenia","E19","Other Europe, nes",271012,510,1894.96
"2023-05-01","M","Armenia","E19","Other Europe, nes",271019,22621.16,81707.63
"2023-05-01","M","Armenia","ITA","Italy",271019,14072.71,69643.29
"2023-05-01","M","Armenia","SRB","Serbia",271019,96,860.89
"2023-05-01","M","Armenia","IRN","Iran",271019,3697975.4,4776254.78
"2023-05-01","M","Armenia","IRN","Iran",271113,236900,84433.5
"2023-05-01","M","Armenia","IRN","Iran",271121,31638800,7207406.973
"2023-05-01","M","Armenia","GRC","Greece",271019,3009111.83,2698212.88
"2023-05-01","M","Armenia","RUS","Russian Federation",271012,23296160,16906960.03
"2023-05-01","M","Armenia","RUS","Russian Federation",271019,10735817.77,9631535.09
"2023-05-01","M","Armenia","RUS","Russian Federation",271113,852100,291324.64
"2023-05-01","M","Armenia","RUS","Russian Federation",271121,99044500,24115905.96
"2023-06-01","M","Armenia","KOR","Rep. of Korea",271019,236505.46,500829.64
"2023-06-01","M","Armenia","LTU","Lithuania",271019,95854.38,264078.34
"2023-06-01","M","Armenia","IRQ","Iraq",271113,386810,145212.15
"2023-06-01","M","Armenia","JPN","Japan",271019,11705.2,67054.94
"2023-06-01","M","Armenia","CHN","China",271019,1,2.5
"2023-06-01","M","Armenia","AUT","Austria",271019,9,457.69
"2023-06-01","M","Armenia","BEL","Belgium",271019,47522.16,205770.62
"2023-06-01","M","Armenia","THA","Thailand",271019,397.7,2172.13
"2023-06-01","M","Armenia","ARE","United Arab Emirates",271019,71604.41,187378.89
"2023-06-01","M","Armenia","CRI","Costa Rica",271019,4.6,657.14
"2023-06-01","M","Armenia","ESP","Spain",271019,151.7,2308.94
"2023-06-01","M","Armenia","USA","USA",271012,52072,43755.58
"2023-06-01","M","Armenia","RUS","Russian Federation",271012,16664120,13341162.06
"2023-06-01","M","Armenia","RUS","Russian Federation",271121,119732000,29012295.33
"2023-06-01","M","Armenia","RUS","Russian Federation",271019,20518584.12,17611146.49
"2023-06-01","M","Armenia","RUS","Russian Federation",271113,804350,341182.01
"2023-06-01","M","Armenia","FIN","Finland",271012,2808,13078.83
"2023-06-01","M","Armenia","GEO","Georgia",271012,61425,38820.6
"2023-06-01","M","Armenia","GEO","Georgia",271019,954676,881259.5
"2023-06-01","M","Armenia","USA","USA",271019,1598.94,18235.61
"2023-06-01","M","Armenia","UKR","Ukraine",271019,20800,22700.17
"2023-06-01","M","Armenia","GBR","United Kingdom",271012,1,31.77
"2023-06-01","M","Armenia","GBR","United Kingdom",271019,73104.44,300429.7
"2023-06-01","M","Armenia","TUR","Turkey",271019,2987626.99,2673490.39
"2023-06-01","M","Armenia","CAN","Canada",271019,9070.58,15455.11
"2023-06-01","M","Armenia","ITA","Italy",271019,9494.74,54583
"2023-06-01","M","Armenia","FRA","France",271019,7969.95,54046.74
"2023-06-01","M","Armenia","POL","Poland",271019,22.08,252.42
"2023-06-01","M","Armenia","CUW","Curaçao",271019,144.1,1123.86
"2023-06-01","M","Armenia","CUW","Curaçao",271113,20000,8278.8
"2023-06-01","M","Armenia","DEU","Germany",271019,109206.16,440044.51
"2023-06-01","M","Armenia","E19","Other Europe, nes",271019,22735.9,63059.55
"2023-06-01","M","Armenia","SWE","Sweden",271019,16.7,208.87
"2023-06-01","M","Armenia","GRC","Greece",271012,116.5,571.63
"2023-06-01","M","Armenia","GRC","Greece",271019,2999450,2744943.92
"2023-06-01","M","Armenia","NLD","Netherlands",271019,76421.5,286045.54
"2023-06-01","M","Armenia","BLR","Belarus",271019,32520.5,81270.95
"2023-06-01","M","Armenia","IRN","Iran",271019,4075617,4395150.12
"2023-06-01","M","Armenia","IRN","Iran",271113,1483460,545454
"2023-06-01","M","Armenia","IRN","Iran",271121,12550400,2827260.999
"2023-07-01","M","Armenia","RUS","Russian Federation",271019,16800422.94,14319203.78
"2023-07-01","M","Armenia","RUS","Russian Federation",271113,134328,43567.54
"2023-07-01","M","Armenia","CHN","China",271019,20345.36,58471.7
"2023-07-01","M","Armenia","DEU","Germany",271019,85044.05,433224.5
"2023-07-01","M","Armenia","DEU","Germany",271012,211.95,1225.34
"2023-07-01","M","Armenia","ITA","Italy",271019,13908.96,93636.42
"2023-07-01","M","Armenia","TUR","Turkey",271019,41100.62,147004.98
"2023-07-01","M","Armenia","IRN","Iran",271019,3150314.4,3009048.62
"2023-07-01","M","Armenia","IRN","Iran",271113,64980,23495
"2023-07-01","M","Armenia","USA","USA",271019,1800.34,28660.8
"2023-07-01","M","Armenia","FRA","France",271012,2.82,42.09
"2023-07-01","M","Armenia","FRA","France",271019,21477.04,112445.4
"2023-07-01","M","Armenia","ESP","Spain",271019,41621.89,165817.78
"2023-07-01","M","Armenia","POL","Poland",271019,21153.5,56253.27
"2023-07-01","M","Armenia","IND","India",271019,81.72,406.28
"2023-07-01","M","Armenia","E19","Other Europe, nes",271019,8668.11,39751.15
"2023-07-01","M","Armenia","GBR","United Kingdom",271019,43395.02,167159.38
"2023-07-01","M","Armenia","JPN","Japan",271019,4670.54,25461.74
"2023-07-01","M","Armenia","NLD","Netherlands",271019,76421.48,257975.81
"2023-07-01","M","Armenia","KOR","Rep. of Korea",271019,114080.64,249057.76
"2023-07-01","M","Armenia","BLR","Belarus",271019,39273.6,60197.47
"2023-07-01","M","Armenia","CHE","Switzerland",271019,118.85,1588.9
"2023-07-01","M","Armenia","BEL","Belgium",271019,11141.33,53859.52
"2023-07-01","M","Armenia","GRC","Greece",271019,3936200,3680917.89
"2023-07-01","M","Armenia","ARE","United Arab Emirates",271019,2169555.5,2257368.52
"2023-07-01","M","Armenia","CAN","Canada",271019,350,1848.23
"2023-07-01","M","Armenia","LTU","Lithuania",271019,26525.44,66105.55
