month,year,date,FX,indicator,value
8,2011,2011-08-01,Արտարժույթ,"(16+17)   փայտանյութի, թղթի, փայտե և թղթե արտադրատեսակների արտադրություն (բացի կահույքից)",1726885.4015
8,2011,2011-08-01,Արտարժույթ,(18)         պոլիգրաֆիական գործունեություն,1346311.5497
8,2011,2011-08-01,Արտարժույթ,(20)         քիմիական նյութերի արտադրություն,6708175.8637
8,2011,2011-08-01,Արտարժույթ,(21)         դեղագործական արտադրատեսակների արտադրություն,767882
8,2011,2011-08-01,Արտարժույթ,(22)         ռետինե և պլաստմասսայե արտադրատեսակների արտադրություն,3527086.8277
8,2011,2011-08-01,Արտարժույթ,(23)         ոչ մետաղական արտադրատեսակների արտադրություն,6017295.654399999
8,2011,2011-08-01,Արտարժույթ,(24)         հիմնային մետաղների արտադրություն,4620251
8,2011,2011-08-01,Արտարժույթ,"(25)    մետաղե պատրաստի արտադրատեսակների արտադրություն,բացի մեքենաներից և սարքավորումներից",9760084.434
8,2011,2011-08-01,Արտարժույթ,"(26+27)   համակարգիչների, էլեկտրոնային, օպտիկական և էլեկտրական սարքավորումների արտադրություն",2420945.9499999997
8,2011,2011-08-01,Արտարժույթ,(31)        կահույքի արտադրություն,1061055.4545
8,2011,2011-08-01,Արտարժույթ,(33)       մեքենաների և սարքավորումների նորոգում և տեղակայում,437073
8,2011,2011-08-01,Արտարժույթ,"D. Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում,այդ թվում",58847013
8,2011,2011-08-01,Արտարժույթ,"(35.1)      էլեկտրաէներգիայի արտադրություն, փոխանցում և բաշխում",33812457
8,2011,2011-08-01,Արտարժույթ,"E. Ջրամատակարարում, կոյուղի, թափոնների կառավարում և վերամշակում",1397685
8,2011,2011-08-01,Արտարժույթ,"F. Շինարարություն,այդ թվում`",65260637.329100005
8,2011,2011-08-01,Արտարժույթ,(41.2)      բնակելի և ոչ բնակելի շենքերի շինարարություն,55080808
8,2011,2011-08-01,Արտարժույթ,(42.1)      ճանապարհների և երկաթուղիների շինարարություն,8246738.272600002
8,2011,2011-08-01,Արտարժույթ,"G. Առևտուր,այդ թվում`",173494316.4403
8,2011,2011-08-01,Արտարժույթ,"(45)        ավտոմեքենաների, մոտոցիկլերի և դրանց պահեստամասերի առևտուր և նորոգում",5380645.959500001
8,2011,2011-08-01,Արտարժույթ,(46)        մեծածախ  առևտուր,100789718.0973
8,2011,2011-08-01,Արտարժույթ,(47)        մանրածախ  առևտուր,67122692.3835
8,2011,2011-08-01,Արտարժույթ,"H. Փոխադրումներ և պահեստային տնտեսություն,այդ թվում`",27552702.7754
8,2011,2011-08-01,Արտարժույթ,(49.32)   տաքսու ծառայություններ,3344513
8,2011,2011-08-01,Արտարժույթ,(49.4)     ավտոճանապարհային բեռնափոխադրումներ և փոխադրման ծառայություններ,9286266.775399998
8,2011,2011-08-01,Արտարժույթ,(51)        օդային տրանսպորտի գործունեություն,14306238
8,2011,2011-08-01,Արտարժույթ,(52.1)     պահեստավորում և պահպանում,322193
8,2011,2011-08-01,Արտարժույթ,"I. Կացության և հանրային սննդի կազմակերպում,այդ թվում`",20837343.5139
8,2011,2011-08-01,Արտարժույթ,(55)      հյուրանոցների և համանման բնակատեղերի տրամադրման ծառայություններ,6632962.0139
8,2011,2011-08-01,Արտարժույթ,(56)        հանրային սննդի կազմակերպում,13116136.5
8,2011,2011-08-01,Արտարժույթ,"J. Տեղեկատվություն և կապ,այդ թվում`",7615243.212800001
8,2011,2011-08-01,Արտարժույթ,(58)        հրատարակչական գործ,436287.5547
8,2011,2011-08-01,Արտարժույթ,(60)        հեռուստառադիոծրագրերի կազմում և հերարձակում,1804893.1563000001
8,2011,2011-08-01,Արտարժույթ,(61)        հեռահաղորդակցություն,1772146.5018
8,2011,2011-08-01,Արտարժույթ,(62)        համակարգչային ծրագրավորում և հարակից գործունեություն,480520
8,2011,2011-08-01,Արտարժույթ,"K. Ֆինանսական և ապահովագրական գործունեություն,այդ թվում`",24834242
8,2011,2011-08-01,Արտարժույթ,առևտրային բանկեր,21465410
8,2011,2011-08-01,Արտարժույթ,վարկային կազմակերպություններ,1850864
8,2011,2011-08-01,Արտարժույթ,ապահովագրական ընկերություններ,0
8,2011,2011-08-01,Արտարժույթ,ներդրումային ընկերություններ,183775
8,2011,2011-08-01,Արտարժույթ,այլ ֆինանսական կազմակերպություններ,563539
8,2011,2011-08-01,Արտարժույթ,"L. Անշարժ գույքի հետ կապված գործունեություն,այդ թվում`",6956370.344500001
8,2011,2011-08-01,Արտարժույթ,(68.1)    սեփականություն հանդիսացող անշարժ գույքի առք և վաճառք,1861509
8,2011,2011-08-01,Արտարժույթ,"M. Մասնագիտական, գիտական և տեխնիկական գործունեություն,այդ թվում`",1644430.1739000003
8,2011,2011-08-01,Արտարժույթ,(69)       իրավաբանական և հաշվապահական գործունեություն,20024
8,2011,2011-08-01,Արտարժույթ,(71)       ճարտարապետական և ճարտարագիտական գործունեություն,1035123
8,2011,2011-08-01,Արտարժույթ,(72)      գիտական հետազոտություններ և մշակումներ,0
8,2011,2011-08-01,Արտարժույթ,(73.1)    գովազդային գործունեություն,326327.1881
8,2011,2011-08-01,Արտարժույթ,"P. Կրթություն,այդ թվում`",2033704.1694000002
8,2011,2011-08-01,Արտարժույթ,(85.4)  բարձրագույն կրթություն,1547224
8,2011,2011-08-01,Արտարժույթ,Q. Առողջապահություն,3829352
8,2011,2011-08-01,Արտարժույթ,"R. Մշակույթ, զվարճություն, հանգիստ",2750102.9784999997
8,2011,2011-08-01,Արտարժույթ,"Տնտեսության այլ ճյուղեր, այդ թվում",32259431.832500003
8,2011,2011-08-01,Արտարժույթ,(32.1)  ոսկերչական արտադրատեսակների և զարդերի  արտադրություն,5058904.3475
8,2011,2011-08-01,Արտարժույթ,(79)     զբոսաշրջություն,291024.2251
8,2011,2011-08-01,Արտարժույթ,"Հիփոթեքային վարկեր,այդ թվում`",42316598.8858
8,2011,2011-08-01,Արտարժույթ,անշարժ գույքի ձեռքբերման հիպոթեկային վարկեր,29411792.1402
8,2011,2011-08-01,Արտարժույթ,անշարժ գույքի վերանորոգման հիպոթեկային վարկեր,7822267.7456
8,2011,2011-08-01,Արտարժույթ,"Սպառողական վարկեր,այդ թվում`",24575524.5671
8,2011,2011-08-01,Արտարժույթ,քարտային վարկեր,20225331
8,2011,2011-08-01,Արտարժույթ,ավտովարկեր,517157
8,2011,2011-08-01,Արտարժույթ,կենցաղային և համակարգչային տեխնիկացի ձեռքբերման վարկեր,2315
8,2011,2011-08-01,Արտարժույթ,ոսկու գրավով վարկեր,275353
8,2011,2011-08-01,Արտարժույթ,այլ սպառողական վարկեր,2632159.5671
9,2011,2011-09-01,Դրամ,"Ռեզիդենտներին տրված վարկեր, ավանդներ, ֆակտորինգ, լիզինգ, ռեպո համաձայնագրեր ըստ ճյուղերի, այդ թվում`",490442814.0824999
9,2011,2011-09-01,Դրամ,"A. Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն,այդ թվում`",18117660.6669
9,2011,2011-09-01,Դրամ,(01.1/3) բուսաբուծություն,7259873.9078
9,2011,2011-09-01,Դրամ,(01.4)    անասնապահություն,9778261.997099997
9,2011,2011-09-01,Դրամ,(02)        անտառային տնտեսություն և փայտամթերումներ,19662
9,2011,2011-09-01,Դրամ,(03)        ձկնորսություն և ձկնաբուծություն,845844.9531
9,2011,2011-09-01,Դրամ,"B. Հանքագործական արդյունաբերություն և բացահանքերի շահագործում,այդ թվում`",4636632.1759
9,2011,2011-09-01,Դրամ,(07)           մետաղական հանքաքարի արդյունահանում,938041
9,2011,2011-09-01,Դրամ,(08.1-12)  շինանյութի արդյունահանում,1498714.1759000001
9,2011,2011-09-01,Դրամ,"C. Մշակող արդյունաբերություն,այդ թվում`",39915762.4115
9,2011,2011-09-01,Դրամ,(10)          սննդի արդյունաբերություն,16190553.5342
9,2011,2011-09-01,Դրամ,(10.1)     մսի մշակում և պահածոյացում,2293746.2183
9,2011,2011-09-01,Դրամ,(10.3 )     մրգերի և բանջարեղենի մշակում և պահածոյացում,3020825.2503
9,2011,2011-09-01,Դրամ,(10.5)     կաթնամթերքի արտադրություն,1873501.4749
