"date","year","month","indicator","value","indicator_arm"
"2013-03-31",2013,3,"Other accounts in drams",3046.88,"Այլ հաշիվներ դրամով"
"2013-04-30",2013,4,"Other accounts in drams",3599.0755205000005,"Այլ հաշիվներ դրամով"
"2013-05-31",2013,5,"Other accounts in drams",4033.1727392000003,"Այլ հաշիվներ դրամով"
"2013-06-30",2013,6,"Other accounts in drams",2808.6116296,"Այլ հաշիվներ դրամով"
"2013-07-31",2013,7,"Other accounts in drams",3262.8182391000005,"Այլ հաշիվներ դրամով"
"2013-08-31",2013,8,"Other accounts in drams",2694.38,"Այլ հաշիվներ դրամով"
"2013-09-30",2013,9,"Other accounts in drams",4108.637216200001,"Այլ հաշիվներ դրամով"
"2013-10-31",2013,10,"Other accounts in drams",2913.2048004999997,"Այլ հաշիվներ դրամով"
"2013-11-30",2013,11,"Other accounts in drams",3753.093009,"Այլ հաշիվներ դրամով"
"2013-12-31",2013,12,"Other accounts in drams",3404.8535623999996,"Այլ հաշիվներ դրամով"
"2014-01-31",2014,1,"Other accounts in drams",3810.4452286,"Այլ հաշիվներ դրամով"
"2014-02-28",2014,2,"Other accounts in drams",10608.73,"Այլ հաշիվներ դրամով"
"2014-03-31",2014,3,"Other accounts in drams",5332.53,"Այլ հաշիվներ դրամով"
"2014-04-30",2014,4,"Other accounts in drams",3012.9469522000004,"Այլ հաշիվներ դրամով"
"2014-05-31",2014,5,"Other accounts in drams",3198,"Այլ հաշիվներ դրամով"
"2014-06-30",2014,6,"Other accounts in drams",4646.22,"Այլ հաշիվներ դրամով"
"2014-07-31",2014,7,"Other accounts in drams",3914.2051056,"Այլ հաշիվներ դրամով"
"2014-08-31",2014,8,"Other accounts in drams",4808.88,"Այլ հաշիվներ դրամով"
"2014-09-30",2014,9,"Other accounts in drams",4151.93,"Այլ հաշիվներ դրամով"
"2014-10-31",2014,10,"Other accounts in drams",2926.73,"Այլ հաշիվներ դրամով"
"2014-11-30",2014,11,"Other accounts in drams",6152.564412200001,"Այլ հաշիվներ դրամով"
"2014-12-31",2014,12,"Other accounts in drams",3166.6525970000002,"Այլ հաշիվներ դրամով"
"2015-01-31",2015,1,"Other accounts in drams",4859.6244747,"Այլ հաշիվներ դրամով"
"2015-02-28",2015,2,"Other accounts in drams",5298.853589399999,"Այլ հաշիվներ դրամով"
"2015-03-31",2015,3,"Other accounts in drams",5420.873897899999,"Այլ հաշիվներ դրամով"
"2015-04-30",2015,4,"Other accounts in drams",3713.69,"Այլ հաշիվներ դրամով"
"2015-05-31",2015,5,"Other accounts in drams",2426.1607708,"Այլ հաշիվներ դրամով"
"2015-06-30",2015,6,"Other accounts in drams",2414.8111458,"Այլ հաշիվներ դրամով"
"2015-07-31",2015,7,"Other accounts in drams",1776.9541537999999,"Այլ հաշիվներ դրամով"
"2015-08-31",2015,8,"Other accounts in drams",1633.83,"Այլ հաշիվներ դրամով"
"2015-09-30",2015,9,"Other accounts in drams",1709.1495789,"Այլ հաշիվներ դրամով"
"2015-10-31",2015,10,"Other accounts in drams",3027.58,"Այլ հաշիվներ դրամով"
"2015-11-30",2015,11,"Other accounts in drams",2457.92241,"Այլ հաշիվներ դրամով"
"2015-12-31",2015,12,"Other accounts in drams",1907.89,"Այլ հաշիվներ դրամով"
"2016-01-31",2016,1,"Other accounts in drams",8284.224618999999,"Այլ հաշիվներ դրամով"
"2016-02-29",2016,2,"Other accounts in drams",6897.69,"Այլ հաշիվներ դրամով"
"2016-03-31",2016,3,"Other accounts in drams",4501.2552142,"Այլ հաշիվներ դրամով"
"2016-04-30",2016,4,"Other accounts in drams",2867.27,"Այլ հաշիվներ դրամով"
"2016-05-31",2016,5,"Other accounts in drams",2245.79,"Այլ հաշիվներ դրամով"
"2016-06-30",2016,6,"Other accounts in drams",2273.7124711999995,"Այլ հաշիվներ դրամով"
"2016-07-31",2016,7,"Other accounts in drams",6543.033465799999,"Այլ հաշիվներ դրամով"
"2016-08-31",2016,8,"Other accounts in drams",5194.205314199999,"Այլ հաշիվներ դրամով"
"2016-09-30",2016,9,"Other accounts in drams",5662.26,"Այլ հաշիվներ դրամով"
"2016-10-31",2016,10,"Other accounts in drams",4690.29,"Այլ հաշիվներ դրամով"
"2016-11-30",2016,11,"Other accounts in drams",5524.4673711000005,"Այլ հաշիվներ դրամով"
"2016-12-31",2016,12,"Other accounts in drams",11522.318624299998,"Այլ հաշիվներ դրամով"
"2017-01-31",2017,1,"Other accounts in drams",11718.4267137,"Այլ հաշիվներ դրամով"
"2017-02-28",2017,2,"Other accounts in drams",12151.007614,"Այլ հաշիվներ դրամով"
"2017-03-31",2017,3,"Other accounts in drams",13843.263760099999,"Այլ հաշիվներ դրամով"
"2017-04-30",2017,4,"Other accounts in drams",10772.217900399999,"Այլ հաշիվներ դրամով"
"2017-05-31",2017,5,"Other accounts in drams",10631.705720599999,"Այլ հաշիվներ դրամով"
"2017-06-30",2017,6,"Other accounts in drams",10722.62,"Այլ հաշիվներ դրամով"
"2017-07-31",2017,7,"Other accounts in drams",10651.458390999998,"Այլ հաշիվներ դրամով"
"2017-08-31",2017,8,"Other accounts in drams",5929.8900295,"Այլ հաշիվներ դրամով"
"2017-09-30",2017,9,"Other accounts in drams",7868.86,"Այլ հաշիվներ դրամով"
"2017-10-31",2017,10,"Other accounts in drams",6377.1223018,"Այլ հաշիվներ դրամով"
"2017-11-30",2017,11,"Other accounts in drams",12135.9399686,"Այլ հաշիվներ դրամով"
"2017-12-31",2017,12,"Other accounts in drams",17461.840467500002,"Այլ հաշիվներ դրամով"
"2018-01-31",2018,1,"Other accounts in drams",18436.459789200002,"Այլ հաշիվներ դրամով"
"2018-02-28",2018,2,"Other accounts in drams",15330.0806635,"Այլ հաշիվներ դրամով"
"2018-03-31",2018,3,"Other accounts in drams",15784.059304900002,"Այլ հաշիվներ դրամով"
"2018-04-30",2018,4,"Other accounts in drams",21192.271808200003,"Այլ հաշիվներ դրամով"
"2018-05-31",2018,5,"Other accounts in drams",18720.348236499998,"Այլ հաշիվներ դրամով"
"2018-06-30",2018,6,"Other accounts in drams",18501.757231800006,"Այլ հաշիվներ դրամով"
"2018-07-31",2018,7,"Other accounts in drams",25330.7059385,"Այլ հաշիվներ դրամով"
"2018-08-31",2018,8,"Other accounts in drams",22626.1048,"Այլ հաշիվներ դրամով"
"2018-09-30",2018,9,"Other accounts in drams",22168.8469755,"Այլ հաշիվներ դրամով"
"2018-10-31",2018,10,"Other accounts in drams",26374.1750425,"Այլ հաշիվներ դրամով"
"2018-11-30",2018,11,"Other accounts in drams",40884.84518139999,"Այլ հաշիվներ դրամով"
"2018-12-31",2018,12,"Other accounts in drams",40796.3737526,"Այլ հաշիվներ դրամով"
"2019-01-31",2019,1,"Other accounts in drams",47275.32929149999,"Այլ հաշիվներ դրամով"
"2019-02-28",2019,2,"Other accounts in drams",53756.3340882,"Այլ հաշիվներ դրամով"
"2019-03-31",2019,3,"Other accounts in drams",59261.508494999995,"Այլ հաշիվներ դրամով"
"2019-04-30",2019,4,"Other accounts in drams",53789.1122624,"Այլ հաշիվներ դրամով"
"2019-05-31",2019,5,"Other accounts in drams",48634.6691658,"Այլ հաշիվներ դրամով"
"2019-06-30",2019,6,"Other accounts in drams",40128.2008494,"Այլ հաշիվներ դրամով"
"2019-07-31",2019,7,"Other accounts in drams",36350.73808440001,"Այլ հաշիվներ դրամով"
"2019-08-31",2019,8,"Other accounts in drams",34414.0750837,"Այլ հաշիվներ դրամով"
"2019-09-30",2019,9,"Other accounts in drams",38219.456902599995,"Այլ հաշիվներ դրամով"
"2019-10-31",2019,10,"Other accounts in drams",30838.8193564,"Այլ հաշիվներ դրամով"
"2019-11-30",2019,11,"Other accounts in drams",37150.25747789999,"Այլ հաշիվներ դրամով"
"2019-12-31",2019,12,"Other accounts in drams",31625.3310683,"Այլ հաշիվներ դրամով"
"2020-01-31",2020,1,"Other accounts in drams",33255.814718400004,"Այլ հաշիվներ դրամով"
"2020-02-29",2020,2,"Other accounts in drams",29221.2858165,"Այլ հաշիվներ դրամով"
"2020-03-31",2020,3,"Other accounts in drams",38102.665498300004,"Այլ հաշիվներ դրամով"
"2020-04-30",2020,4,"Other accounts in drams",39948.707485700004,"Այլ հաշիվներ դրամով"
"2020-05-31",2020,5,"Other accounts in drams",38495.192188199995,"Այլ հաշիվներ դրամով"
"2020-06-30",2020,6,"Other accounts in drams",32806.8163176,"Այլ հաշիվներ դրամով"
"2020-07-31",2020,7,"Other accounts in drams",29880.119852600004,"Այլ հաշիվներ դրամով"
"2020-08-31",2020,8,"Other accounts in drams",29313.105992299996,"Այլ հաշիվներ դրամով"
"2020-09-30",2020,9,"Other accounts in drams",32464.320661700003,"Այլ հաշիվներ դրամով"
"2020-10-31",2020,10,"Other accounts in drams",22137.3599129,"Այլ հաշիվներ դրամով"
"2020-11-30",2020,11,"Other accounts in drams",22934.2843518,"Այլ հաշիվներ դրամով"
"2020-12-31",2020,12,"Other accounts in drams",28281.7510698,"Այլ հաշիվներ դրամով"
"2021-01-31",2021,1,"Other accounts in drams",34024.6574112,"Այլ հաշիվներ դրամով"
"2021-02-28",2021,2,"Other accounts in drams",33504.6540747,"Այլ հաշիվներ դրամով"
"2021-03-31",2021,3,"Other accounts in drams",30394.769281300003,"Այլ հաշիվներ դրամով"
"2021-04-30",2021,4,"Other accounts in drams",30864.351168600002,"Այլ հաշիվներ դրամով"
"2021-05-31",2021,5,"Other accounts in drams",29326.1883975,"Այլ հաշիվներ դրամով"
"2021-06-30",2021,6,"Other accounts in drams",29369.9780503,"Այլ հաշիվներ դրամով"
"2021-07-31",2021,7,"Other accounts in drams",32173.546582799998,"Այլ հաշիվներ դրամով"
"2021-08-31",2021,8,"Other accounts in drams",29127.9080901,"Այլ հաշիվներ դրամով"
"2021-09-30",2021,9,"Other accounts in drams",28549.4803442,"Այլ հաշիվներ դրամով"
"2021-10-31",2021,10,"Other accounts in drams",26085.930809699996,"Այլ հաշիվներ դրամով"
"2021-11-30",2021,11,"Other accounts in drams",27316.799567,"Այլ հաշիվներ դրամով"
"2021-12-31",2021,12,"Other accounts in drams",27554.8530416,"Այլ հաշիվներ դրամով"
"2022-01-31",2022,1,"Other accounts in drams",30226.616821900003,"Այլ հաշիվներ դրամով"
"2022-02-28",2022,2,"Other accounts in drams",29866.160059299997,"Այլ հաշիվներ դրամով"
"2022-03-31",2022,3,"Other accounts in drams",31787.432981299997,"Այլ հաշիվներ դրամով"
"2022-04-30",2022,4,"Other accounts in drams",32685.6607056,"Այլ հաշիվներ դրամով"
"2022-05-31",2022,5,"Other accounts in drams",30964.007895699997,"Այլ հաշիվներ դրամով"
"2022-06-30",2022,6,"Other accounts in drams",31147.182958700003,"Այլ հաշիվներ դրամով"
"2022-07-31",2022,7,"Other accounts in drams",31827.945630799997,"Այլ հաշիվներ դրամով"
"2022-08-31",2022,8,"Other accounts in drams",31946.0615097,"Այլ հաշիվներ դրամով"
"2022-09-30",2022,9,"Other accounts in drams",31536.7697985,"Այլ հաշիվներ դրամով"
"2022-10-31",2022,10,"Other accounts in drams",31915.862000499998,"Այլ հաշիվներ դրամով"
"2022-11-30",2022,11,"Other accounts in drams",29350.764554499998,"Այլ հաշիվներ դրամով"
"2022-12-31",2022,12,"Other accounts in drams",27352.088036200003,"Այլ հաշիվներ դրամով"
"2023-01-31",2023,1,"Other accounts in drams",27850.319570199998,"Այլ հաշիվներ դրամով"
"2023-02-28",2023,2,"Other accounts in drams",25373.9417948,"Այլ հաշիվներ դրամով"
"2023-03-31",2023,3,"Other accounts in drams",23663.4235584,"Այլ հաշիվներ դրամով"
"2023-04-30",2023,4,"Other accounts in drams",23551.500158799998,"Այլ հաշիվներ դրամով"
"2023-05-31",2023,5,"Other accounts in drams",25571.9681056,"Այլ հաշիվներ դրամով"
"2023-06-30",2023,6,"Other accounts in drams",17985.1766451,"Այլ հաշիվներ դրամով"
"2023-07-31",2023,7,"Other accounts in drams",17690.0904791,"Այլ հաշիվներ դրամով"
"2023-08-31",2023,8,"Other accounts in drams",15929.150590199999,"Այլ հաշիվներ դրամով"
"2023-09-30",2023,9,"Other accounts in drams",16153.9843047,"Այլ հաշիվներ դրամով"
"2023-10-31",2023,10,"Other accounts in drams",15005.2589122,"Այլ հաշիվներ դրամով"
"2023-11-30",2023,11,"Other accounts in drams",14336.152455,"Այլ հաշիվներ դրամով"
"2023-12-31",2023,12,"Other accounts in drams",45984.8541593,"Այլ հաշիվներ դրամով"
"2024-01-31",2024,1,"Other accounts in drams",16460.127254500003,"Այլ հաշիվներ դրամով"
"2024-02-29",2024,2,"Other accounts in drams",18882.044943599998,"Այլ հաշիվներ դրամով"
"2024-03-31",2024,3,"Other accounts in drams",14840.554750899999,"Այլ հաշիվներ դրամով"
"2024-04-30",2024,4,"Other accounts in drams",14412.7256016,"Այլ հաշիվներ դրամով"
"2024-05-31",2024,5,"Other accounts in drams",15208.810871400001,"Այլ հաշիվներ դրամով"
"2024-06-30",2024,6,"Other accounts in drams",15775.263899500002,"Այլ հաշիվներ դրամով"
"2024-07-31",2024,7,"Other accounts in drams",16865.764892799998,"Այլ հաշիվներ դրամով"
"2024-08-31",2024,8,"Other accounts in drams",16951.5323433,"Այլ հաշիվներ դրամով"
"2024-09-30",2024,9,"Other accounts in drams",13348.417133399998,"Այլ հաշիվներ դրամով"
"2024-10-31",2024,10,"Other accounts in drams",14343.5603558,"Այլ հաշիվներ դրամով"
"2024-11-30",2024,11,"Other accounts in drams",9905.134274500002,"Այլ հաշիվներ դրամով"
"2024-12-31",2024,12,"Other accounts in drams",23044.7760541,"Այլ հաշիվներ դրամով"
"2025-01-31",2025,1,"Other accounts in drams",8271.0043013,"Այլ հաշիվներ դրամով"
"2025-02-28",2025,2,"Other accounts in drams",7366.5934607,"Այլ հաշիվներ դրամով"
"2003-01-31",2003,1,"Other accounts in FX",1.118881300000794,"Այլ հաշիվներ արտարժույթով"
"2003-02-28",2003,2,"Other accounts in FX",12.883559800007788,"Այլ հաշիվներ արտարժույթով"
"2003-03-31",2003,3,"Other accounts in FX",1.5967228000008618,"Այլ հաշիվներ արտարժույթով"
"2003-04-30",2003,4,"Other accounts in FX",1.0944698999956017,"Այլ հաշիվներ արտարժույթով"
"2003-05-31",2003,5,"Other accounts in FX",-0.22657270001218421,"Այլ հաշիվներ արտարժույթով"
"2003-06-30",2003,6,"Other accounts in FX",0.14595610000105808,"Այլ հաշիվներ արտարժույթով"
"2003-07-31",2003,7,"Other accounts in FX",27.931744599987724,"Այլ հաշիվներ արտարժույթով"
"2003-08-31",2003,8,"Other accounts in FX",49.05118629999999,"Այլ հաշիվներ արտարժույթով"
"2003-09-30",2003,9,"Other accounts in FX",288,"Այլ հաշիվներ արտարժույթով"
"2003-10-31",2003,10,"Other accounts in FX",17,"Այլ հաշիվներ արտարժույթով"
"2003-11-30",2003,11,"Other accounts in FX",15,"Այլ հաշիվներ արտարժույթով"
"2003-12-31",2003,12,"Other accounts in FX",43,"Այլ հաշիվներ արտարժույթով"
"2004-01-31",2004,1,"Other accounts in FX",60,"Այլ հաշիվներ արտարժույթով"
"2004-02-29",2004,2,"Other accounts in FX",21,"Այլ հաշիվներ արտարժույթով"
"2004-03-31",2004,3,"Other accounts in FX",429,"Այլ հաշիվներ արտարժույթով"
"2004-04-30",2004,4,"Other accounts in FX",22,"Այլ հաշիվներ արտարժույթով"
"2004-05-31",2004,5,"Other accounts in FX",4,"Այլ հաշիվներ արտարժույթով"
"2004-06-30",2004,6,"Other accounts in FX",41,"Այլ հաշիվներ արտարժույթով"
"2004-07-31",2004,7,"Other accounts in FX",3.256266,"Այլ հաշիվներ արտարժույթով"
"2004-08-31",2004,8,"Other accounts in FX",3.2324162999999997,"Այլ հաշիվներ արտարժույթով"
"2004-09-30",2004,9,"Other accounts in FX",3.1881176,"Այլ հաշիվներ արտարժույթով"
"2004-10-31",2004,10,"Other accounts in FX",40.4669806,"Այլ հաշիվներ արտարժույթով"
"2004-11-30",2004,11,"Other accounts in FX",153.52904999999998,"Այլ հաշիվներ արտարժույթով"
"2004-12-31",2004,12,"Other accounts in FX",154.7507983,"Այլ հաշիվներ արտարժույթով"
"2005-01-31",2005,1,"Other accounts in FX",43.1665322,"Այլ հաշիվներ արտարժույթով"
"2005-02-28",2005,2,"Other accounts in FX",13.9559868,"Այլ հաշիվներ արտարժույթով"
"2005-03-31",2005,3,"Other accounts in FX",368.61870560000006,"Այլ հաշիվներ արտարժույթով"
