country,year,month,export,import_origin,import_consignment,date
Austria,2017,4,22.25523,2154.43607,3728.09612,2017-04-01
Austria,2017,5,36.19685,786.54454,476.69619,2017-05-01
Austria,2017,6,14.3662,919.65968,1079.89162,2017-06-01
Austria,2017,7,55.02126,1158.72061,1872.2617,2017-07-01
Austria,2017,8,246.6373,1504.72322,1864.99235,2017-08-01
Austria,2017,9,120.35236,3384.38518,4729.91278,2017-09-01
Austria,2017,10,293.08814,5868.66751,6459.48111,2017-10-01
Austria,2017,11,391.50224,1457.03219,1922.45899,2017-11-01
Austria,2017,12,489.00283,975.53714,1203.40598,2017-12-01
Bahamas,2023,4,0,0.9867,0,2023-04-01
Bahamas,2023,5,0,0.77403,0,2023-05-01
Bahamas,2023,6,0,1.08017,0,2023-06-01
Bahamas,2023,7,0,0.83223,0,2023-07-01
Bahamas,2023,8,0,3.39186,0,2023-08-01
Bahamas,2023,11,0,3.5225,0,2023-11-01
Bahamas,2022,6,0,0.61128,0,2022-06-01
Bahamas,2022,7,0,0.10188,0,2022-07-01
Bahamas,2022,9,0,1.16923,0,2022-09-01
Bahamas,2022,10,0,0.44256,0,2022-10-01
Bahamas,2022,11,0,0.88512,0,2022-11-01
Bahamas,2022,12,0,2.68498,0,2022-12-01
Bahamas,2021,7,0,0.11875,0,2021-07-01
Bahamas,2021,10,0,0.8019,0,2021-10-01
Bahamas,2021,11,0,0.57473,0,2021-11-01
Bahamas,2019,5,0,0.05645,0,2019-05-01
Bahamas,2019,9,0,0.07614,0,2019-09-01
Bahamas,2019,10,0,0.14179,0,2019-10-01
Bahamas,2018,1,0,0,0.1,2018-01-01
Bahamas,2018,3,0,0.47771,0,2018-03-01
Bahamas,2018,5,0,0.11811,0,2018-05-01
Bahamas,2017,1,0,0,6.9323,2017-01-01
Bahamas,2017,10,0,0,7.5208,2017-10-01
Bahamas,2017,12,0,0,8.7222,2017-12-01
Bahrain,2024,1,11.34181,0,0,2024-01-01
Bahrain,2024,2,3.1464,4.02474,0,2024-02-01
Bahrain,2024,3,1.80398,0,0,2024-03-01
Bahrain,2023,1,0,0,107.7,2023-01-01
Bahrain,2023,2,2.57362,0.77658,0,2023-02-01
Bahrain,2023,3,10.52877,0.474,0,2023-03-01
Bahrain,2023,4,5.5496,0,0,2023-04-01
Bahrain,2023,5,3.69029,0.35602,0,2023-05-01
Bahrain,2023,6,7.34575,2.92726,2.51988,2023-06-01
Bahrain,2023,7,1.96885,0,0.68282,2023-07-01
Bahrain,2023,8,0,1.13045,0,2023-08-01
Bahrain,2023,10,0,0.89849,0,2023-10-01
Bahrain,2023,11,3.5398,0,0,2023-11-01
Bahrain,2023,12,15.55996,0.33752,0,2023-12-01
Bahrain,2022,2,1.7,0,0,2022-02-01
Bahrain,2022,4,0,12.79668,11.78295,2022-04-01
Bahrain,2022,6,0,0.65762,0,2022-06-01
Bahrain,2022,7,44.38614,0.42,0,2022-07-01
Bahrain,2022,8,4.42976,2.56638,0,2022-08-01
Bahrain,2022,9,5.5923,14.91767,14.61767,2022-09-01
Bahrain,2022,10,6.90882,2.22459,0,2022-10-01
Bahrain,2022,11,3.98653,56.20723,250.12957,2022-11-01
Bahrain,2022,12,3.74951,0.74676,0.38699,2022-12-01
Bahrain,2021,1,0,0.13223,1.81394,2021-01-01
Bahrain,2021,3,0,0.3216,0.012,2021-03-01
Bahrain,2021,4,0,1.45805,0.2661,2021-04-01
Bahrain,2021,5,0,1.46305,0,2021-05-01
Bahrain,2021,7,0,0.52244,0,2021-07-01
Bahrain,2021,8,0,14.71888,0,2021-08-01
Bahrain,2021,10,0,0.80798,0,2021-10-01
Bahrain,2021,12,0.07543,0.0114,0.2335,2021-12-01
Bahrain,2020,1,0,0,0.2204,2020-01-01
Bahrain,2020,2,6,0.59162,0.1,2020-02-01
Bahrain,2020,3,0,0.28974,0.16694,2020-03-01
Bahrain,2020,4,0,0,6.35007,2020-04-01
Bahrain,2020,6,0,0.3721,9.28342,2020-06-01
Bahrain,2020,7,0.00822,0.88458,0.6,2020-07-01
Bahrain,2020,8,0,0.336,0.31301,2020-08-01
Bahrain,2020,9,24.2774,0.43364,0,2020-09-01
Bahrain,2020,10,24.25,1.57934,24.3,2020-10-01
Bahrain,2020,11,0,0.469,0,2020-11-01
Bahrain,2020,12,42,2.55264,0.38715,2020-12-01
Bahrain,2019,3,0,0.31303,0,2019-03-01
Bahrain,2019,4,0,0.08,0,2019-04-01
Bahrain,2019,5,0,0.37,0.76202,2019-05-01
Bahrain,2019,6,0,0.70499,0.095,2019-06-01
Bahrain,2019,7,0,0.113,3.15499,2019-07-01
Bahrain,2019,8,0,1.27423,2.263,2019-08-01
Bahrain,2019,9,0.22698,0.57628,0.71769,2019-09-01
Bahrain,2019,10,3,0.17,0.70619,2019-10-01
Bahrain,2019,11,72.873,0,0.73846,2019-11-01
Bahrain,2019,12,0,18.92592,19.3507,2019-12-01
Bahrain,2018,1,0,0.00571,0,2018-01-01
Bahrain,2018,2,0,3.15002,3.15002,2018-02-01
Bahrain,2018,3,0.12,59.31245,59.31245,2018-03-01
Bahrain,2018,5,12.8,0,0,2018-05-01
Bahrain,2018,6,0,0.38255,0.90898,2018-06-01
Bahrain,2018,7,0.28,0.0884,0,2018-07-01
Bahrain,2018,9,0,0.30179,0,2018-09-01
Bahrain,2018,10,78.54,0.19372,0.1455,2018-10-01
Bahrain,2018,12,0.212,12.82069,0,2018-12-01
Bahrain,2017,3,0,13.4585,0,2017-03-01
Bahrain,2017,4,0.6,0,0,2017-04-01
Bahrain,2017,10,1,0,0,2017-10-01
Bahrain,2017,11,0,0.28583,0,2017-11-01
Bahrain,2017,12,0,14.34488,0,2017-12-01
Bangladesh,2024,1,0,1846.17518,22.9212,2024-01-01
Bangladesh,2024,2,0,3111.99456,0,2024-02-01
Bangladesh,2024,3,0,2937.7908,29.768,2024-03-01
Bangladesh,2023,1,0,1720.00808,3.865,2023-01-01
Bangladesh,2023,2,0,1696.25868,23.83513,2023-02-01
Bangladesh,2023,3,0,2659.06395,13.83743,2023-03-01
Bangladesh,2023,4,0,2755.06315,0,2023-04-01
Bangladesh,2023,5,0,2855.63153,16.60001,2023-05-01
Bangladesh,2023,6,0,1963.34458,11.15448,2023-06-01
Bangladesh,2023,7,0,2009.87001,0,2023-07-01
Bangladesh,2023,8,0,2639.1172,2.77868,2023-08-01
Bangladesh,2023,9,0,2564.39728,169.45479,2023-09-01
Bangladesh,2023,10,0,2950.99058,8.45,2023-10-01
Bangladesh,2023,11,0,2147.41272,1.17286,2023-11-01
Bangladesh,2023,12,0,2274.34487,0,2023-12-01
Bangladesh,2022,1,0,1170.61609,108.62337,2022-01-01
Bangladesh,2022,2,0.3,1336.31555,71.35979,2022-02-01
Bangladesh,2022,3,0,1501.51437,2.26483,2022-03-01
Bangladesh,2022,4,0,1312.43384,0,2022-04-01
Bangladesh,2022,5,0,1312.1778,0.0885,2022-05-01
Bangladesh,2022,6,0,1403.79002,45.81824,2022-06-01
Bangladesh,2022,7,0,1591.98471,8.19401,2022-07-01
Bangladesh,2022,8,0,2069.89192,0.07,2022-08-01
Bangladesh,2022,9,0,2501.40223,62.04305,2022-09-01
Bangladesh,2022,10,0,1678.95697,53.84408,2022-10-01
Bangladesh,2022,11,0,1724.61155,5.21381,2022-11-01
Bangladesh,2022,12,0,1835.5391299999999,0.004,2022-12-01
Bangladesh,2021,1,0,965.50487,516.384,2021-01-01
Bangladesh,2021,2,0,1040.35422,23.78934,2021-02-01
Bangladesh,2021,3,0,1330.40228,49.65811,2021-03-01
Bangladesh,2021,4,0,1074.20341,31.16668,2021-04-01
Bangladesh,2021,5,0,990.9414,1.25283,2021-05-01
Bangladesh,2021,6,0.1,1280.53487,10.46666,2021-06-01
Bangladesh,2021,7,0,1312.97035,9.51517,2021-07-01
Bangladesh,2021,8,0,2207.97917,49.94459,2021-08-01
Bangladesh,2021,9,0,1968.02236,22.60091,2021-09-01
Bangladesh,2021,10,0.52001,1521.23447,0,2021-10-01
Bangladesh,2021,11,0,1579.87463,0,2021-11-01
Bangladesh,2021,12,0,1526.85566,1.2663,2021-12-01
Bangladesh,2020,1,0,632.76066,12.52416,2020-01-01
Bangladesh,2020,2,0.008,1025.97062,0.0105,2020-02-01
Bangladesh,2020,3,0,872.45741,1.07505,2020-03-01
Bangladesh,2020,4,0,1135.4487,968.37778,2020-04-01
Bangladesh,2020,5,0,206.2036,5.34183,2020-05-01
Bangladesh,2020,6,0,2647.40419,1932.87319,2020-06-01
Bangladesh,2020,7,0,592.89437,13.89014,2020-07-01
Bangladesh,2020,8,0,860.61395,3.396,2020-08-01
Bangladesh,2020,9,0.715,1068.99638,0,2020-09-01
Bangladesh,2020,10,0,940.30067,78.17147,2020-10-01
Bangladesh,2020,11,0,739.53433,42.44269,2020-11-01
Bangladesh,2020,12,0,1366.43422,41.35597,2020-12-01
Bangladesh,2019,1,0,714.54275,70.16592,2019-01-01
Bangladesh,2019,2,0,983.66429,48.60878,2019-02-01
Bangladesh,2019,3,0,861.7879,45.35288,2019-03-01
Bangladesh,2019,4,0,909.71707,1.30978,2019-04-01
Bangladesh,2019,5,0,784.51219,49.17785,2019-05-01
Bangladesh,2019,6,0,593.05633,12.09748,2019-06-01
Bangladesh,2019,7,0,636.09699,44.95431,2019-07-01
Bangladesh,2019,8,0,2440.17092,1139.83116,2019-08-01
Bangladesh,2019,9,0,3838.99242,2901.97678,2019-09-01
Bangladesh,2019,10,0,1792.12249,761.11801,2019-10-01
Bangladesh,2019,11,0,868.00222,46.17289,2019-11-01
Bangladesh,2019,12,0,1825.00218,1230.19628,2019-12-01
Bangladesh,2018,1,0,1739.66523,807.64671,2018-01-01
Bangladesh,2018,2,0,1090.71758,51.30517,2018-02-01
Bangladesh,2018,3,0,3026.81039,1797.14563,2018-03-01
Bangladesh,2018,4,0,929.01797,41.05921,2018-04-01
Bangladesh,2018,5,0,1025.80324,22.43748,2018-05-01
Bangladesh,2018,6,0,2594.09745,1680.70437,2018-06-01
Bangladesh,2018,7,0,934.82299,26.28927,2018-07-01
Bangladesh,2018,8,0,1475.77382,24.67789,2018-08-01
Bangladesh,2018,9,0,1087.01698,31.98506,2018-09-01
Bangladesh,2018,10,0,2084.85867,1152.13392,2018-10-01
Bangladesh,2018,11,0,3071.72385,2146.54238,2018-11-01
Bangladesh,2018,12,0,765.01513,26.208,2018-12-01
Bangladesh,2017,1,0,654.46279,14.05948,2017-01-01
Bangladesh,2017,2,0,789.97126,8.7497,2017-02-01
Bangladesh,2017,3,0,1560.71443,716.71338,2017-03-01
Bangladesh,2017,4,0,855.91966,6.34803,2017-04-01
Bangladesh,2017,5,0,992.07897,701.03128,2017-05-01
Bangladesh,2017,6,0,753.79112,0,2017-06-01
Bangladesh,2017,7,0,892.44517,75.14411,2017-07-01
Bangladesh,2017,8,0,1271.29384,0,2017-08-01
Bangladesh,2017,9,0,2604.39226,1461.74063,2017-09-01
Bangladesh,2017,10,0,1186.88573,0,2017-10-01
Bangladesh,2017,11,0,1731.0232800000001,775.07186,2017-11-01
Bangladesh,2017,12,0,627.97059,1.01854,2017-12-01
Barbados,2024,3,0,18.99903,18.99903,2024-03-01
Barbados,2023,2,0,0.48503,0.48503,2023-02-01
Barbados,2023,3,0,15.82292,15.82292,2023-03-01
Barbados,2023,4,0,8.1761,8.1761,2023-04-01
Barbados,2023,5,0,0.15659,0,2023-05-01
Barbados,2023,6,0,11.21838,11.21838,2023-06-01
Barbados,2023,8,0,13.58035,13.3263,2023-08-01
Barbados,2023,9,0,7.35,0,2023-09-01
Barbados,2023,10,0,0.24734,0,2023-10-01
Barbados,2023,11,0,11.65515,11.65515,2023-11-01
Barbados,2022,4,0,18.33749,18.33749,2022-04-01
Barbados,2022,6,0,0.0078,0,2022-06-01
Barbados,2022,7,0,6.2364,6.2364,2022-07-01
Barbados,2022,9,0,5.0275,5.0275,2022-09-01
Barbados,2022,10,0,15.6366,15.6366,2022-10-01
Barbados,2022,11,0,6.68567,6.67459,2022-11-01
Barbados,2021,3,0,0.10116,0,2021-03-01
Barbados,2021,4,0,29.93186,18.18186,2021-04-01
Barbados,2021,6,0,36.48184,0,2021-06-01
Barbados,2021,7,0,13.75885,13.75885,2021-07-01
Barbados,2021,9,0,11.844,0,2021-09-01
Barbados,2021,12,0,3.08223,3.08223,2021-12-01
Barbados,2020,2,0,13.20766,13.20766,2020-02-01
Barbados,2020,6,0,0.3002,0.3002,2020-06-01
Barbados,2020,10,0,19.66703,19.02929,2020-10-01
Barbados,2019,3,0,6.22408,6.22408,2019-03-01
Barbados,2019,4,0,0.04,0.04,2019-04-01
Barbados,2019,9,0,9.24735,9.24735,2019-09-01
Barbados,2019,12,0,3.30572,3.30572,2019-12-01
Barbados,2018,2,0,6.09422,6.09422,2018-02-01
Barbados,2018,4,0,4.1841,4.1841,2018-04-01
Barbados,2018,5,0,6.17442,6.17442,2018-05-01
Barbados,2018,7,0,3.0527,3.0527,2018-07-01
Barbados,2018,12,0,9.12907,9.12907,2018-12-01
Barbados,2017,2,0,5.61205,5.61205,2017-02-01
Barbados,2017,3,0,8.55794,8.55794,2017-03-01
Barbados,2017,6,0,2.95678,2.64166,2017-06-01
Barbados,2017,8,0,0.605,0.605,2017-08-01
Barbados,2017,9,0,4.707,4.707,2017-09-01
Barbados,2017,12,0,2.10426,2.10426,2017-12-01
Belgium,2024,1,10648.5444,3282.77074,7386.83207,2024-01-01
Belgium,2024,2,15656.32156,7262.81603,10360.32674,2024-02-01
Belgium,2024,3,5678.97653,3924.69523,10625.0882,2024-03-01
Belgium,2023,1,4822.61534,4855.99416,9195.97662,2023-01-01
Belgium,2023,2,2053.99122,4207.40874,13545.888,2023-02-01
Belgium,2023,3,5854.67543,6408.46618,12902.80874,2023-03-01
Belgium,2023,4,6799.77597,5303.82378,11183.98012,2023-04-01
Belgium,2023,5,4373.03822,4980.72238,14538.90085,2023-05-01
Belgium,2023,6,11551.18894,4374.13047,10418.79683,2023-06-01
Belgium,2023,7,17428.89767,5678.30669,18097.62743,2023-07-01
Belgium,2023,8,4073.26073,3247.66129,9779.08958,2023-08-01
Belgium,2023,9,11206.94396,4929.08571,9900.87456,2023-09-01
Belgium,2023,10,15997.93744,4718.62855,10944.32187,2023-10-01
Belgium,2023,11,6424.91394,3504.55262,10006.37404,2023-11-01
Belgium,2023,12,4019.54197,5922.82702,10814.29237,2023-12-01
Belgium,2022,1,3577.2344,2956.82464,3900.00405,2022-01-01
Belgium,2022,2,6224.97698,5132.85314,6263.72525,2022-02-01
Belgium,2022,3,5713.30541,5870.79019,7569.21059,2022-03-01
Belgium,2022,4,7366.13931,5285.17598,8662.21844,2022-04-01
Belgium,2022,5,8595.66933,5716.43893,12114.07774,2022-05-01
Belgium,2022,6,7903.24863,5092.00663,7119.04433,2022-06-01
Belgium,2022,7,10250.81484,2768.2477,7891.43704,2022-07-01
Belgium,2022,8,3427.89338,5053.70673,12034.47257,2022-08-01
Belgium,2022,9,9213.76182,2898.72082,11382.87388,2022-09-01
Belgium,2022,10,10404.38145,3883.59865,8661.01384,2022-10-01
Belgium,2022,11,3990.53719,2962.15182,8868.80206,2022-11-01
Belgium,2022,12,9065.16997,3329.22289,8080.78364,2022-12-01
Belgium,2021,1,1035.73664,1574.38351,3273.52412,2021-01-01
Belgium,2021,2,3007.7629,4718.87705,3597.5775,2021-02-01
Belgium,2021,3,4211.68598,2548.66577,2825.68895,2021-03-01
Belgium,2021,4,3588.28057,5302.21623,4896.00887,2021-04-01
Belgium,2021,5,5835.31774,2626.44311,4030.7535,2021-05-01
Belgium,2021,6,7527.9444,5552.46088,5914.23176,2021-06-01
Belgium,2021,7,6597.925,3697.65304,3185.48418,2021-07-01
Belgium,2021,8,2538.27281,2308.18185,3838.31961,2021-08-01
Belgium,2021,9,3576.92545,4128.04628,3310.94442,2021-09-01
Belgium,2021,10,3411.47185,4606.96857,5858.31128,2021-10-01
Belgium,2021,11,4144.47692,9149.01952,8489.90948,2021-11-01
Belgium,2021,12,6441.83617,6719.04493,6855.62823,2021-12-01
Belgium,2020,1,1537.90449,1727.78941,3163.95706,2020-01-01
Belgium,2020,2,3125.79371,4036.11628,5838.10418,2020-02-01
Belgium,2020,3,4073.73858,2053.29379,4391.5416,2020-03-01
Belgium,2020,4,2007.83808,1463.13569,2644.6507,2020-04-01
Belgium,2020,5,1388.34348,2325.23497,4116.77918,2020-05-01
Belgium,2020,6,1922.17653,1623.9633,3455.84188,2020-06-01
Belgium,2020,7,4298.45692,3753.93397,3820.80994,2020-07-01
Belgium,2020,8,3090.68519,4402.08529,6346.9575,2020-08-01
Belgium,2020,9,4227.62853,4589.96173,5815.27222,2020-09-01
Belgium,2020,10,2362.21664,3719.60709,4967.97393,2020-10-01
Belgium,2020,11,3341.08721,5022.22215,3458.02615,2020-11-01
Belgium,2020,12,5187.53331,1497.66354,3105.88086,2020-12-01
Belgium,2019,1,1575.40861,2508.43308,5154.82086,2019-01-01
Belgium,2019,2,5649.80274,3947.59152,5411.98907,2019-02-01
Belgium,2019,3,4072.1882,4010.42733,5903.34427,2019-03-01
Belgium,2019,4,3828.76091,2985.46294,5275.76548,2019-04-01
Belgium,2019,5,6361.27492,4164.46756,6732.20479,2019-05-01
Belgium,2019,6,2933.49685,11088.21603,12059.0945,2019-06-01
Belgium,2019,7,4162.74769,2691.70546,6989.42377,2019-07-01
Belgium,2019,8,2496.45978,2052.74637,3609.27008,2019-08-01
Belgium,2019,9,3070.97948,1552.52091,5270.46259,2019-09-01
Belgium,2019,10,2115.32234,4031.47449,10328.98797,2019-10-01
Belgium,2019,11,3401.68551,3106.49349,11154.36241,2019-11-01
Belgium,2019,12,4802.77207,3665.71379,8827.40745,2019-12-01
Belgium,2018,1,3458.87406,2014.32457,4862.54995,2018-01-01
Belgium,2018,2,6241.03507,3492.70048,6733.79926,2018-02-01
Belgium,2018,3,5277.72111,4288.48618,7190.7929,2018-03-01
Belgium,2018,4,4305.00628,4841.62815,6915.66006,2018-04-01
Belgium,2018,5,5492.42873,2186.75136,5484.8398,2018-05-01
Belgium,2018,6,2992.98402,3675.53259,4938.03119,2018-06-01
Belgium,2018,7,4609.83492,3278.10645,6094.44603,2018-07-01
Belgium,2018,8,4157.53928,1870.79338,4125.87999,2018-08-01
Belgium,2018,9,1138.7785,2775.77585,6410.46488,2018-09-01
Belgium,2018,10,4675.12227,4092.9384,7830.8534,2018-10-01
Belgium,2018,11,2853.45229,4009.98978,6885.77676,2018-11-01
Belgium,2018,12,3999.38485,2923.09479,6971.19382,2018-12-01
Belgium,2017,1,1256.71712,3921.79527,5260.30007,2017-01-01
Belgium,2017,2,5840.91458,5860.11602,9990.04198,2017-02-01
Belgium,2017,3,4123.94428,2355.43933,4831.6331,2017-03-01
Belgium,2017,4,4003.18167,3027.81264,5349.58684,2017-04-01
Belgium,2017,5,2786.30001,3296.07608,5937.16696,2017-05-01
Belgium,2017,6,3828.94324,3339.69811,5224.8374,2017-06-01
Belgium,2017,7,5561.58669,3200.70709,7092.65814,2017-07-01
Belgium,2017,8,1469.27793,1499.46917,3316.15229,2017-08-01
Belgium,2017,9,3457.34364,5176.86154,8292.00506,2017-09-01
Belgium,2017,10,5262.37731,3390.64733,6975.03719,2017-10-01
Belgium,2017,11,3170.27171,4422.33623,7454.10412,2017-11-01
Belgium,2017,12,5024.38277,3820.57392,5339.16696,2017-12-01
Bermuda,2023,1,0,1.55171,0,2023-01-01
Bermuda,2023,2,71.52579,0,0,2023-02-01
Bermuda,2023,3,168.47421,0,0,2023-03-01
Bermuda,2023,7,0.8705,1.59062,0,2023-07-01
Bermuda,2022,11,130,0,0,2022-11-01
Bermuda,2021,11,0,0,0.36039,2021-11-01
Bhutan,2024,1,0,0.00801,0,2024-01-01
Bhutan,2023,5,0,0.00707,0,2023-05-01
Bhutan,2023,11,0,0.014,0,2023-11-01
Bhutan,2022,10,0,10.40043,0,2022-10-01
Bhutan,2022,11,0,0.0062,0,2022-11-01
Bolivia,2024,3,0,1.2,0,2024-03-01
Bolivia,2023,2,0,1.12,0,2023-02-01
Bolivia,2023,3,0,2.8,0,2023-03-01
Bolivia,2023,4,0,1.38975,0,2023-04-01
Bolivia,2023,8,0,0.9529,0,2023-08-01
Bolivia,2023,11,0,1.64157,0,2023-11-01
Bolivia,2022,1,0,0.42872,0,2022-01-01
Bolivia,2022,2,0,4.305,0,2022-02-01
Bolivia,2022,4,0,1.57147,0,2022-04-01
Bolivia,2022,5,0,8.12917,0,2022-05-01
Bolivia,2022,7,0,0.05721,0,2022-07-01
Bolivia,2022,9,0,1.3091,0,2022-09-01
Bolivia,2022,10,0,9.9487,0,2022-10-01
Bolivia,2022,11,0,3.03686,0,2022-11-01
Bolivia,2022,12,0,154.0505,0,2022-12-01
Bolivia,2021,2,0,2.1103,0,2021-02-01
Bolivia,2021,3,0,0.95002,0,2021-03-01
Bolivia,2021,5,0,1.30141,0,2021-05-01
Bolivia,2021,6,0,1,0,2021-06-01
Bolivia,2021,7,0,0.44267,0,2021-07-01
Bolivia,2021,8,0,2.57246,0,2021-08-01
Bolivia,2021,9,0,2.5,0,2021-09-01
Bolivia,2021,10,0,1.50134,0,2021-10-01
Bolivia,2021,11,0,0.88,0,2021-11-01
Bolivia,2021,12,0,0.00777,0,2021-12-01
Bolivia,2020,2,0,0.366,0.216,2020-02-01
Bolivia,2020,3,0,0.83305,0,2020-03-01
Bolivia,2020,4,0,2.47542,0,2020-04-01
Bolivia,2020,6,0,53.69336,0,2020-06-01
Bolivia,2020,7,0,2.48547,0,2020-07-01
Bolivia,2020,8,0,2.71336,0,2020-08-01
Bolivia,2020,10,0,2.03,0,2020-10-01
Bolivia,2020,11,0,9.92491,0,2020-11-01
Bolivia,2019,1,0,24.20139,0,2019-01-01
Bolivia,2019,3,0,0.86295,0,2019-03-01
Bolivia,2019,5,0,1.65023,0,2019-05-01
Bolivia,2019,6,0,0.02767,0,2019-06-01
Bolivia,2019,8,0,0.01374,0,2019-08-01
Bolivia,2019,10,0,4.31017,0,2019-10-01
Bolivia,2019,12,0,2.46201,0,2019-12-01
Bolivia,2018,3,0.472,0.43848,0,2018-03-01
Bolivia,2018,4,0,0.1608,0,2018-04-01
Bolivia,2017,1,0,0.87025,0,2017-01-01
Bolivia,2017,3,0,0.93321,0,2017-03-01
Bolivia,2017,5,0,0.41765,0,2017-05-01
Bolivia,2017,10,0,1.79711,0,2017-10-01
Bolivia,2017,12,0,2.61002,0,2017-12-01
Bosnia Herzegovina,2024,1,0,64.85981,8.76561,2024-01-01
Bosnia Herzegovina,2024,2,0,14.47827,0,2024-02-01
Bosnia Herzegovina,2024,3,0,22.43639,0,2024-03-01
Bosnia Herzegovina,2023,1,0,19.8829,4.4116,2023-01-01
Bosnia Herzegovina,2023,2,0,45.80046,21.05381,2023-02-01
Bosnia Herzegovina,2023,3,0,90.86402,58.39479,2023-03-01
Bosnia Herzegovina,2023,4,0,46.51296,25.75461,2023-04-01
Bosnia Herzegovina,2023,5,0,106.89929,47.79631,2023-05-01
Bosnia Herzegovina,2023,6,0,110.8395,21.37689,2023-06-01
Bosnia Herzegovina,2023,7,0,58.74943,33.11822,2023-07-01
Bosnia Herzegovina,2023,8,0,115.22808,156.60214,2023-08-01
Bosnia Herzegovina,2023,9,0,28.31472,0,2023-09-01
Bosnia Herzegovina,2023,10,0,56.71894,23.03662,2023-10-01
Bosnia Herzegovina,2023,11,0,16.87979,1.32672,2023-11-01
Bosnia Herzegovina,2023,12,0,41.01348,19.41337,2023-12-01
Bosnia Herzegovina,2022,1,0,1.94014,0,2022-01-01
Bosnia Herzegovina,2022,2,0,57.62476,0,2022-02-01
Bosnia Herzegovina,2022,3,0,66.43113,29.55531,2022-03-01
Bosnia Herzegovina,2022,4,0,17.18066,0,2022-04-01
Bosnia Herzegovina,2022,5,0,52.1362,26.52691,2022-05-01
Bosnia Herzegovina,2022,6,0,45.01902,9.94529,2022-06-01
Bosnia Herzegovina,2022,7,0,43.37144,0,2022-07-01
Bosnia Herzegovina,2022,8,0,70.74671,42.69089,2022-08-01
Bosnia Herzegovina,2022,9,0,21.1486,0,2022-09-01
Bosnia Herzegovina,2022,10,0,144.96541,21.30751,2022-10-01
Bosnia Herzegovina,2022,11,0,19.88357,0,2022-11-01
Bosnia Herzegovina,2022,12,0,52.3862,25.12622,2022-12-01
Bosnia Herzegovina,2021,1,0,57.77146,0,2021-01-01
Bosnia Herzegovina,2021,2,0,13.06017,0,2021-02-01
Bosnia Herzegovina,2021,3,0,36.92671,0,2021-03-01
Bosnia Herzegovina,2021,4,0,15.37846,0,2021-04-01
Bosnia Herzegovina,2021,5,0,14.82739,0,2021-05-01
Bosnia Herzegovina,2021,6,0,66.70291,37.87629,2021-06-01
Bosnia Herzegovina,2021,7,0,26.56523,0.2722,2021-07-01
Bosnia Herzegovina,2021,8,0,35.44558,0,2021-08-01
Bosnia Herzegovina,2021,9,0,71.0403,34.46019,2021-09-01
Bosnia Herzegovina,2021,10,0,20.7453,0,2021-10-01
Bosnia Herzegovina,2021,11,0,28.52832,0,2021-11-01
Bosnia Herzegovina,2021,12,0,143.95468,80.37437,2021-12-01
Bosnia Herzegovina,2020,1,0,15.5204,2.53653,2020-01-01
Bosnia Herzegovina,2020,2,0,43.15936,20.28672,2020-02-01
Bosnia Herzegovina,2020,3,0,26.17081,0,2020-03-01
Bosnia Herzegovina,2020,4,0,1.09497,0,2020-04-01
Bosnia Herzegovina,2020,5,0,56.41488,0,2020-05-01
Bosnia Herzegovina,2020,6,0,9.90615,0,2020-06-01
Bosnia Herzegovina,2020,7,0,41.7128,0,2020-07-01
Bosnia Herzegovina,2020,8,0,62.82932,0,2020-08-01
Bosnia Herzegovina,2020,9,0,13.55326,0,2020-09-01
Bosnia Herzegovina,2020,10,0,49.98775,32.29978,2020-10-01
Bosnia Herzegovina,2020,11,0,22.49853,0,2020-11-01
Bosnia Herzegovina,2020,12,0.04596,17.84298,0,2020-12-01
Bosnia Herzegovina,2019,1,0,42.02923,38.38991,2019-01-01
Bosnia Herzegovina,2019,2,0,29.96495,0,2019-02-01
Bosnia Herzegovina,2019,3,0,21.18181,0,2019-03-01
Bosnia Herzegovina,2019,4,0,60.78961,35.40886,2019-04-01
Bosnia Herzegovina,2019,5,0,6.4469,0,2019-05-01
Bosnia Herzegovina,2019,6,0,19.73386,9.78698,2019-06-01
Bosnia Herzegovina,2019,7,0,45.9507,12.36227,2019-07-01
Bosnia Herzegovina,2019,8,0,31.76826,0,2019-08-01
Bosnia Herzegovina,2019,9,0,28.47613,0,2019-09-01
Bosnia Herzegovina,2019,10,0,50.61124,0,2019-10-01
Bosnia Herzegovina,2019,11,0,79.03984,63.78643,2019-11-01
Bosnia Herzegovina,2019,12,0,16.08166,4.59218,2019-12-01
Bosnia Herzegovina,2018,1,0,29.75076,26.31013,2018-01-01
Bosnia Herzegovina,2018,2,0,11.20021,0,2018-02-01
Bosnia Herzegovina,2018,3,0,70.00106,26.92208,2018-03-01
Bosnia Herzegovina,2018,4,0,56.20136,29.23647,2018-04-01
Bosnia Herzegovina,2018,5,0,9.5842,5.50077,2018-05-01
Bosnia Herzegovina,2018,6,0,50.8154,27.36969,2018-06-01
Bosnia Herzegovina,2018,7,0,75.84328,29.92308,2018-07-01
Bosnia Herzegovina,2018,8,0,36.51121,0,2018-08-01
Bosnia Herzegovina,2018,9,0,66.79509,0,2018-09-01
Bosnia Herzegovina,2018,10,0,44.47166,0,2018-10-01
Bosnia Herzegovina,2018,11,0,27.08995,19.91562,2018-11-01
Bosnia Herzegovina,2018,12,0,111.80233,60.19958,2018-12-01
Bosnia Herzegovina,2017,1,0,0.15447,0,2017-01-01
