date,direction,type,model_name,K_USD,period,ribbon_low,interval,ribbon_high
2026-01-31,Outflow,non-commercial,Forecast stlm,30053.821677662097,month,25705.059585559924,0.5,34402.583769764264
2026-02-28,Outflow,non-commercial,Forecast stlm,32615.218037430746,month,28187.49092327675,0.5,37042.94515158474
2026-03-31,Outflow,non-commercial,Forecast stlm,39773.06019913079,month,35267.66217784658,0.5,44278.45822041501
2026-04-30,Outflow,non-commercial,Forecast stlm,34335.11698534468,month,29753.276255386983,0.5,38916.957715302386
2026-05-31,Outflow,non-commercial,Forecast stlm,34519.28431269762,month,29862.16849121546,0.5,39176.400134179785
2026-06-30,Outflow,non-commercial,Forecast stlm,35216.02129504495,month,30484.742168312405,0.5,39947.300421777494
2013-01-31,Outflow,total,Actual Data,59716.99,month,NA,0.5,NA
2013-02-28,Outflow,total,Actual Data,66845.67000000001,month,NA,0.5,NA
2013-03-31,Outflow,total,Actual Data,63301.01000000001,month,NA,0.5,NA
2013-04-30,Outflow,total,Actual Data,70747.74,month,NA,0.5,NA
2013-05-31,Outflow,total,Actual Data,70931.89000000001,month,NA,0.5,NA
2013-06-30,Outflow,total,Actual Data,59808.12999999999,month,NA,0.5,NA
2013-07-31,Outflow,total,Actual Data,70033.02,month,NA,0.5,NA
2013-08-31,Outflow,total,Actual Data,71079.92999999998,month,NA,0.5,NA
2013-09-30,Outflow,total,Actual Data,75208.33000000003,month,NA,0.5,NA
2013-10-31,Outflow,total,Actual Data,82006.69999999998,month,NA,0.5,NA
2013-11-30,Outflow,total,Actual Data,83655.33999999997,month,NA,0.5,NA
2013-12-31,Outflow,total,Actual Data,78816.51999999999,month,NA,0.5,NA
2014-01-31,Outflow,total,Actual Data,54231.59999999999,month,NA,0.5,NA
2014-02-28,Outflow,total,Actual Data,70416.54,month,NA,0.5,NA
2014-03-31,Outflow,total,Actual Data,78689.91,month,NA,0.5,NA
2014-04-30,Outflow,total,Actual Data,71871.44000000002,month,NA,0.5,NA
2014-05-31,Outflow,total,Actual Data,63871.44999999998,month,NA,0.5,NA
2014-06-30,Outflow,total,Actual Data,66143.08,month,NA,0.5,NA
2014-07-31,Outflow,total,Actual Data,87561.19,month,NA,0.5,NA
2014-08-31,Outflow,total,Actual Data,85210.61000000002,month,NA,0.5,NA
2014-09-30,Outflow,total,Actual Data,76170.60000000002,month,NA,0.5,NA
2014-10-31,Outflow,total,Actual Data,81732.85999999997,month,NA,0.5,NA
2014-11-30,Outflow,total,Actual Data,69029.95,month,NA,0.5,NA
2014-12-31,Outflow,total,Actual Data,97889.75000000003,month,NA,0.5,NA
2015-01-31,Outflow,total,Actual Data,44146.05,month,NA,0.5,NA
2015-02-28,Outflow,total,Actual Data,59965.16000000001,month,NA,0.5,NA
2015-03-31,Outflow,total,Actual Data,61906.139999999985,month,NA,0.5,NA
2015-04-30,Outflow,total,Actual Data,59089.21,month,NA,0.5,NA
2015-05-31,Outflow,total,Actual Data,58950.779999999984,month,NA,0.5,NA
2015-06-30,Outflow,total,Actual Data,66251.63,month,NA,0.5,NA
2015-07-31,Outflow,total,Actual Data,64913.28,month,NA,0.5,NA
2015-08-31,Outflow,total,Actual Data,57364.909999999996,month,NA,0.5,NA
2015-09-30,Outflow,total,Actual Data,62778.29000000001,month,NA,0.5,NA
2015-10-31,Outflow,total,Actual Data,62691.87999999999,month,NA,0.5,NA
2015-11-30,Outflow,total,Actual Data,61815.22000000001,month,NA,0.5,NA
2015-12-31,Outflow,total,Actual Data,101119.34000000003,month,NA,0.5,NA
2016-01-31,Outflow,total,Actual Data,42519.08,month,NA,0.5,NA
2016-02-29,Outflow,total,Actual Data,68232.82,month,NA,0.5,NA
2016-03-31,Outflow,total,Actual Data,69837.47,month,NA,0.5,NA
2016-04-30,Outflow,total,Actual Data,65843.11,month,NA,0.5,NA
2016-05-31,Outflow,total,Actual Data,67555.52,month,NA,0.5,NA
2016-06-30,Outflow,total,Actual Data,54393.20000000002,month,NA,0.5,NA
2016-07-31,Outflow,total,Actual Data,56365.20999999999,month,NA,0.5,NA
2016-08-31,Outflow,total,Actual Data,60115.6,month,NA,0.5,NA
2016-09-30,Outflow,total,Actual Data,80207.53000000001,month,NA,0.5,NA
2016-10-31,Outflow,total,Actual Data,76069.25999999998,month,NA,0.5,NA
2016-11-30,Outflow,total,Actual Data,66817.44000000002,month,NA,0.5,NA
2016-12-31,Outflow,total,Actual Data,109025.47,month,NA,0.5,NA
2017-01-31,Outflow,total,Actual Data,42647.10999999999,month,NA,0.5,NA
2017-02-28,Outflow,total,Actual Data,66352.48999999999,month,NA,0.5,NA
2017-03-31,Outflow,total,Actual Data,74501.90999999999,month,NA,0.5,NA
2017-04-30,Outflow,total,Actual Data,86282.41000000003,month,NA,0.5,NA
2017-05-31,Outflow,total,Actual Data,79194.93999999997,month,NA,0.5,NA
2017-06-30,Outflow,total,Actual Data,79861.31,month,NA,0.5,NA
2017-07-31,Outflow,total,Actual Data,77811.14000000001,month,NA,0.5,NA
2017-08-31,Outflow,total,Actual Data,75453.86,month,NA,0.5,NA
2017-09-30,Outflow,total,Actual Data,89580.85000000002,month,NA,0.5,NA
2017-10-31,Outflow,total,Actual Data,107510.12999999996,month,NA,0.5,NA
2017-11-30,Outflow,total,Actual Data,95191.36000000002,month,NA,0.5,NA
2017-12-31,Outflow,total,Actual Data,115413.77999999998,month,NA,0.5,NA
2018-01-31,Outflow,total,Actual Data,74346.94000000002,month,NA,0.5,NA
2018-02-28,Outflow,total,Actual Data,99177.79,month,NA,0.5,NA
2018-03-31,Outflow,total,Actual Data,99890.20999999998,month,NA,0.5,NA
2018-04-30,Outflow,total,Actual Data,93726.99,month,NA,0.5,NA
2018-05-31,Outflow,total,Actual Data,92357.87,month,NA,0.5,NA
2018-06-30,Outflow,total,Actual Data,76018.04999999999,month,NA,0.5,NA
2018-07-31,Outflow,total,Actual Data,98501.18999999999,month,NA,0.5,NA
2018-08-31,Outflow,total,Actual Data,96580.53999999998,month,NA,0.5,NA
2018-09-30,Outflow,total,Actual Data,98958.86,month,NA,0.5,NA
2018-10-31,Outflow,total,Actual Data,121316.25000000001,month,NA,0.5,NA
2018-11-30,Outflow,total,Actual Data,114136.13,month,NA,0.5,NA
2018-12-31,Outflow,total,Actual Data,123219.69999999997,month,NA,0.5,NA
2019-01-31,Outflow,total,Actual Data,101393.97,month,NA,0.5,NA
2019-02-28,Outflow,total,Actual Data,93143.83999999998,month,NA,0.5,NA
2019-03-31,Outflow,total,Actual Data,92083.14999999997,month,NA,0.5,NA
2019-04-30,Outflow,total,Actual Data,110313.83,month,NA,0.5,NA
2019-05-31,Outflow,total,Actual Data,113060.07000000002,month,NA,0.5,NA
2019-06-30,Outflow,total,Actual Data,126400.47999999997,month,NA,0.5,NA
2019-07-31,Outflow,total,Actual Data,144569.79999999996,month,NA,0.5,NA
2019-08-31,Outflow,total,Actual Data,156898.31,month,NA,0.5,NA
2019-09-30,Outflow,total,Actual Data,129381.65999999999,month,NA,0.5,NA
2019-10-31,Outflow,total,Actual Data,112311.94999999998,month,NA,0.5,NA
2019-11-30,Outflow,total,Actual Data,124631.01000000002,month,NA,0.5,NA
2019-12-31,Outflow,total,Actual Data,150364.10000000003,month,NA,0.5,NA
2020-01-31,Outflow,total,Actual Data,69845.19999999998,month,NA,0.5,NA
2020-02-29,Outflow,total,Actual Data,105315.21000000004,month,NA,0.5,NA
2020-03-31,Outflow,total,Actual Data,91024.43,month,NA,0.5,NA
2020-04-30,Outflow,total,Actual Data,65065.530000000006,month,NA,0.5,NA
2020-05-31,Outflow,total,Actual Data,65926.63999999998,month,NA,0.5,NA
2020-06-30,Outflow,total,Actual Data,125638.92,month,NA,0.5,NA
2020-07-31,Outflow,total,Actual Data,99564.80999999998,month,NA,0.5,NA
2020-08-31,Outflow,total,Actual Data,101304.97000000002,month,NA,0.5,NA
2020-09-30,Outflow,total,Actual Data,125142.64000000004,month,NA,0.5,NA
2020-10-31,Outflow,total,Actual Data,117433.37999999999,month,NA,0.5,NA
2020-11-30,Outflow,total,Actual Data,167680.55999999997,month,NA,0.5,NA
2020-12-31,Outflow,total,Actual Data,133397.83,month,NA,0.5,NA
2021-01-31,Outflow,total,Actual Data,82138.05000000002,month,NA,0.5,NA
2021-02-28,Outflow,total,Actual Data,100789.15000000001,month,NA,0.5,NA
2021-03-31,Outflow,total,Actual Data,93583.27000000002,month,NA,0.5,NA
2021-04-30,Outflow,total,Actual Data,93808.81000000001,month,NA,0.5,NA
2021-05-31,Outflow,total,Actual Data,96583.19,month,NA,0.5,NA
2021-06-30,Outflow,total,Actual Data,98382.20000000001,month,NA,0.5,NA
2021-07-31,Outflow,total,Actual Data,97633.80000000003,month,NA,0.5,NA
2021-08-31,Outflow,total,Actual Data,100860.06,month,NA,0.5,NA
2021-09-30,Outflow,total,Actual Data,102815.97999999998,month,NA,0.5,NA
2021-10-31,Outflow,total,Actual Data,112659.18,month,NA,0.5,NA
2021-11-30,Outflow,total,Actual Data,113230.83,month,NA,0.5,NA
2021-12-31,Outflow,total,Actual Data,133137.30000000002,month,NA,0.5,NA
2022-01-31,Outflow,total,Actual Data,87438.31999999998,month,NA,0.5,NA
2022-02-28,Outflow,total,Actual Data,124018.97999999998,month,NA,0.5,NA
2022-03-31,Outflow,total,Actual Data,158904.14000000004,month,NA,0.5,NA
2022-04-30,Outflow,total,Actual Data,132873.53999999998,month,NA,0.5,NA
2022-05-31,Outflow,total,Actual Data,143018.04999999996,month,NA,0.5,NA
2022-06-30,Outflow,total,Actual Data,229841.44999999998,month,NA,0.5,NA
2022-07-31,Outflow,total,Actual Data,432325.2,month,NA,0.5,NA
2022-08-31,Outflow,total,Actual Data,181090.19000000003,month,NA,0.5,NA
2022-09-30,Outflow,total,Actual Data,242527.93999999997,month,NA,0.5,NA
2022-10-31,Outflow,total,Actual Data,291127.49,month,NA,0.5,NA
2022-11-30,Outflow,total,Actual Data,294532.04999999993,month,NA,0.5,NA
2022-12-31,Outflow,total,Actual Data,289069.25999999995,month,NA,0.5,NA
2023-01-31,Outflow,total,Actual Data,215892.91000000006,month,NA,0.5,NA
2023-02-28,Outflow,total,Actual Data,381820.23,month,NA,0.5,NA
2023-03-31,Outflow,total,Actual Data,431561.42000000004,month,NA,0.5,NA
2023-04-30,Outflow,total,Actual Data,296060.0999999999,month,NA,0.5,NA
2023-05-31,Outflow,total,Actual Data,387866.00999999995,month,NA,0.5,NA
2023-06-30,Outflow,total,Actual Data,314201.3900000001,month,NA,0.5,NA
2023-07-31,Outflow,total,Actual Data,243954.78,month,NA,0.5,NA
2023-08-31,Outflow,total,Actual Data,315103.54,month,NA,0.5,NA
2023-09-30,Outflow,total,Actual Data,347456.41,month,NA,0.5,NA
2023-10-31,Outflow,total,Actual Data,417880.67,month,NA,0.5,NA
2023-11-30,Outflow,total,Actual Data,372065.22,month,NA,0.5,NA
2023-12-31,Outflow,total,Actual Data,316951.28,month,NA,0.5,NA
2024-01-31,Outflow,total,Actual Data,327915.05,month,NA,0.5,NA
2024-02-29,Outflow,total,Actual Data,289457.29,month,NA,0.5,NA
2024-03-31,Outflow,total,Actual Data,318819.71,month,NA,0.5,NA
2024-04-30,Outflow,total,Actual Data,408710.24,month,NA,0.5,NA
2024-05-31,Outflow,total,Actual Data,294146.7,month,NA,0.5,NA
2024-06-30,Outflow,total,Actual Data,290427.27999999997,month,NA,0.5,NA
2024-07-31,Outflow,total,Forecast auto.arima,332620.82845809177,month,306584.6835588257,0.5,358656.97335735784
2024-08-31,Outflow,total,Forecast auto.arima,322762.7166606302,month,294383.7678302467,0.5,351141.6654910137
2024-09-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,290302.4815903668,0.5,347770.13671804895
2024-10-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,288364.430752558,0.5,349708.18755585776
2024-11-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,286541.76495210157,0.5,351530.8533563142
2024-12-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,284816.04204362433,0.5,353256.5762647914
2025-01-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,283173.26467473386,0.5,354899.3536336819
2025-02-28,Outflow,total,Forecast auto.arima,319036.3091542079,month,281602.5110894406,0.5,356470.10721897514
2025-03-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,280095.06474971026,0.5,357977.5535587055
2025-04-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,278643.83715771005,0.5,359428.7811507057
2025-05-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,277242.971500882,0.5,360829.64680753375
2025-06-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,275887.5623540753,0.5,362185.05595434044
2025-07-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,274573.4524236851,0.5,363499.16588473064
2025-08-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,273297.081932314,0.5,364775.5363761018
2025-09-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,272055.3748821749,0.5,366017.24342624086
2025-10-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,270845.6517267549,0.5,367226.96658166085
2025-11-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,269665.5613220434,0.5,368407.05698637234
2025-12-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,268513.02719703276,0.5,369559.591111383
2026-01-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,267386.20462438854,0.5,370686.4136840272
2026-02-28,Outflow,total,Forecast auto.arima,319036.3091542079,month,266283.44595079205,0.5,371789.1723576237
2026-03-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,265203.2723238808,0.5,372869.34598453494
2026-04-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,264144.3504298884,0.5,373928.26787852735
2026-05-31,Outflow,total,Forecast auto.arima,319036.3091542079,month,263105.4731975602,0.5,374967.1451108556
2026-06-30,Outflow,total,Forecast auto.arima,319036.3091542079,month,262085.54367185038,0.5,375987.07463656535
2024-07-31,Outflow,total,Forecast bats,320786.0295125204,month,285389.20599946316,0.5,360573.06888640183
2024-08-31,Outflow,total,Forecast bats,298859.392426185,month,262520.86315222696,0.5,340227.89455685974
2024-09-30,Outflow,total,Forecast bats,339018.8277622172,month,294368.5429966845,0.5,390441.65568069485
2024-10-31,Outflow,total,Forecast bats,358742.0890512094,month,308178.83646281227,0.5,417601.21000463504
2024-11-30,Outflow,total,Forecast bats,353779.67217712966,month,300893.38762566197,0.5,415961.3565918077
2024-12-31,Outflow,total,Forecast bats,368202.3060750684,month,310226.14423182694,0.5,437013.12279682094
2025-01-31,Outflow,total,Forecast bats,234141.20375022473,month,195521.5508995472,0.5,280388.9606084649
2025-02-28,Outflow,total,Forecast bats,305604.52999886137,month,253037.56664020385,0.5,369091.8102245723
2025-03-31,Outflow,total,Forecast bats,319790.38416255265,month,262638.33061656397,0.5,389378.9896930615
2025-04-30,Outflow,total,Forecast bats,293410.4999718278,month,239098.0270997308,0.5,360060.1993543467
2025-05-31,Outflow,total,Forecast bats,298405.4468360898,month,241345.71110172416,0.5,368955.25440848916
2025-06-30,Outflow,total,Forecast bats,323479.78483197914,month,259731.41891985765,0.5,402874.31631408096
2025-07-31,Outflow,total,Forecast bats,320786.0295125204,month,256410.01096876545,0.5,401324.5102021064
2025-08-31,Outflow,total,Forecast bats,298859.392426185,month,237241.99830907356,0.5,376480.0780038132
2025-09-30,Outflow,total,Forecast bats,339018.8277622172,month,267325.69837296894,0.5,429938.8258932312
2025-10-31,Outflow,total,Forecast bats,358742.0890512094,month,281041.9282980973,0.5,457923.86227592174
2025-11-30,Outflow,total,Forecast bats,353779.67217712966,month,275401.9346069744,0.5,454462.9416339723
2025-12-31,Outflow,total,Forecast bats,368202.3060750684,month,284861.70491289813,0.5,475925.1290202322
2026-01-31,Outflow,total,Forecast bats,234141.20375022473,month,180053.48286534546,0.5,304476.5498143857
2026-02-28,Outflow,total,Forecast bats,305604.52999886137,month,233625.06300096447,0.5,399760.4376447777
2026-03-31,Outflow,total,Forecast bats,319790.38416255265,month,243061.35909426698,0.5,420740.7079694277
2026-04-30,Outflow,total,Forecast bats,293410.4999718278,month,221752.56143492323,0.5,388223.926122638
2026-05-31,Outflow,total,Forecast bats,298405.4468360898,month,224280.24804777876,0.5,397028.87168886006
2026-06-30,Outflow,total,Forecast bats,323479.78483197914,month,241806.90736446207,0.5,432738.1650138432
2024-07-31,Outflow,total,Forecast ets,362031.5391886201,month,311075.0997623267,0.5,412987.97861491353
2024-08-31,Outflow,total,Forecast ets,319568.8709172205,month,265587.04531082755,0.5,373550.6965236134
2024-09-30,Outflow,total,Forecast ets,329672.9247354647,month,265902.04490132094,0.5,393443.8045696084
2024-10-31,Outflow,total,Forecast ets,343456.43898005673,month,269422.17470504704,0.5,417490.7032550664
2024-11-30,Outflow,total,Forecast ets,324118.98732390505,month,247639.52131463616,0.5,400598.45333317394
2024-12-31,Outflow,total,Forecast ets,385678.90116351424,month,287304.35677835677,0.5,484053.4455486717
2025-01-31,Outflow,total,Forecast ets,242760.2412128562,month,176448.6207856596,0.5,309071.8616400528
2025-02-28,Outflow,total,Forecast ets,315419.1039678849,month,223814.45838749816,0.5,407023.74954827165
2025-03-31,Outflow,total,Forecast ets,317172.55050896684,month,219797.99407505553,0.5,414547.10694287816
2025-04-30,Outflow,total,Forecast ets,298587.8760555241,month,202136.53145313714,0.5,395039.22065791104
2025-05-31,Outflow,total,Forecast ets,282073.54111653526,month,186575.21072897973,0.5,377571.8715040908
2025-06-30,Outflow,total,Forecast ets,309268.66935363313,month,199887.59800280834,0.5,418649.7407044579
2025-07-31,Outflow,total,Forecast ets,362032.7154820929,month,228645.16386037093,0.5,495420.2671038149
2025-08-31,Outflow,total,Forecast ets,319569.9092432675,month,197210.90966002393,0.5,441928.90882651106
2025-09-30,Outflow,total,Forecast ets,329673.9958910618,month,198774.29021608725,0.5,460573.7015660363
2025-10-31,Outflow,total,Forecast ets,343457.5549203096,month,202300.6015218524,0.5,484614.5083187667
2025-11-30,Outflow,total,Forecast ets,324120.0404339464,month,186464.7221619361,0.5,461775.3587059567
2025-12-31,Outflow,total,Forecast ets,385680.15429072815,month,216662.5957358094,0.5,554697.7128456469
2026-01-31,Outflow,total,Forecast ets,242761.0299764204,month,133131.9826563006,0.5,352390.0772965402
2026-02-28,Outflow,total,Forecast ets,315420.1288107316,month,168811.76946757236,0.5,462028.4881538908
2026-03-31,Outflow,total,Forecast ets,317173.581049018,month,165602.04411695013,0.5,468745.1179810859
2026-04-30,Outflow,total,Forecast ets,298588.84621124715,month,152028.65683481042,0.5,445149.0355876839
2026-05-31,Outflow,total,Forecast ets,282074.4576147664,month,139993.78678659842,0.5,424155.12844293437
2026-06-30,Outflow,total,Forecast ets,309269.6742128173,month,149543.3438947709,0.5,468996.00453086366
2024-07-31,Outflow,total,Forecast stlm,326141.4877144749,month,285976.80640408286,0.5,366306.16902486695
2024-08-31,Outflow,total,Forecast stlm,296508.26721072476,month,248708.15329051326,0.5,344308.38113093626
2024-09-30,Outflow,total,Forecast stlm,310816.54075001884,month,256350.70267219632,0.5,365282.3788278413
