"date","nace_2_code","type_arm","type_eng","name_arm","name_eng","wages","wages_corrected","wages_cumulative","employees"
"2020-10-31","J","Ոչ Պետական","Non-public","Տեղեկատվություն և կապ","Information and communication",506220,506220,495406.1,25981
"2020-10-31","K","Ոչ Պետական","Non-public","Ֆինանսական և ապահովագրական գործունեություն","Financial and insurance activities",364185,364185,410906.3,20805
"2020-10-31","L","Ոչ Պետական","Non-public","Անշարժ գույքի հետ կապված գործունեություն","Real estate activities",133053,133053,135729.7,7540
"2020-10-31","M","Ոչ Պետական","Non-public","Մասնագիտական, գիտական և տեխնիկական գործունեություն","Professional, scientific and technical activities",189172,189172,199689.7,15529
"2020-10-31","N","Ոչ Պետական","Non-public","Վարչարարական և օժանդակ գործունեություն","Administrative and support service activities",123892,123892,125414,13211
"2020-10-31","O","Ոչ Պետական","Non-public","Պետական կառավարում և պաշտպանություն, պարտադիր սոցիալական ապահովություն","Public administration and defence; compulsory social security",0,0,0,0
"2020-10-31","P","Ոչ Պետական","Non-public","Կրթություն","Education",159482,159482,170704.4,11591
"2020-10-31","Q","Ոչ Պետական","Non-public","Առողջապահություն և բնակչության սոցիալական սպասարկում","Human health and social work activities",181597,181597,183869,20625
"2020-10-31","R","Ոչ Պետական","Non-public","Մշակույթ, զվարճություններ և հանգիստ","Arts, entertainment and recreation",271115,271115,243839.1,8156
"2020-10-31","S","Ոչ Պետական","Non-public","Սպասարկման այլ ծառայություններ","Other service activities",114330,114330,115143.2,19957
"2020-10-31","58.2, 62, 63.1","Պետական","Public","որից՝  տեղեկատվական  տեխնոլոգիաներ","including: information technologies",372696,372696,404242,95
"2020-10-31","72","Պետական","Public","որից՝  գիտական հետազոտություններ և մշակումներ","including: scientific reserch and development",129922,129922,135448.4,5122
"2020-10-31","90-91","Պետական","Public","որից՝  մշակույթ և արվեստ","including: culture and art",123477,123477,NA,NA
"2020-10-31","90-91","Պետական","Public","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2020-10-31","90-91","Պետական","Public","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2020-10-31","A","Պետական","Public","Գյուղատնտեսություն, անտառային տնտեսություն և ձկնորսություն","Agriculture, forestry and fishing",111154,111154,114721.7,1874
"2020-10-31","A-S","Պետական","Public","Ընդամենը","Total",157914,157914,165507.8,201934
"2020-10-31","B","Պետական","Public","Հանքագործական արդյունաբերություն և բացահանքերի շահագործում","Mining and quarrying",0,0,0,0
"2020-10-31","C","Պետական","Public","Մշակող արդյունաբերություն","Manufacturing",0,0,0,0
"2020-10-31","D","Պետական","Public","Էլեկտրականության, գազի, գոլորշու և լավորակ օդի մատակարարում","Electricity, gas, steam and air conditioning supply",324903,324903,371554,1640
"2020-10-31","E","Պետական","Public","Ջրամատակարարում, կոյուղի, թափոնների կառավարում
և վերամշակում","Water supply; sewerage, waste management and remediation activities",145520,145520,148258.6,2940
"2020-10-31","F","Պետական","Public","Շինարարություն","Construction",227870,227870,225539.27999999997,152
"2020-10-31","G","Պետական","Public","Մեծածախ և մանրածախ առևտուր, ավտոմեքենաների և մոտոցիկլների նորոգում","Wholesale and retail trade; repair of motor vehicles and motorcycles",0,0,0,0
"2020-10-31","H","Պետական","Public","Փոխադրումներ և պահեստային տնտեսություն","Transportation and storage",200852,200852,203544.8,8079
"2020-10-31","I","Պետական","Public","Կացության և հանրային սննդի կազմակերպում","Accommodation and food service activities",0,0,0,0
"2020-10-31","J","Պետական","Public","Տեղեկատվություն և կապ","Information and communication",197090,197090,212646.2,1815
"2020-10-31","K","Պետական","Public","Ֆինանսական և ապահովագրական գործունեություն","Financial and insurance activities",513273,513273,500046.32,910
"2020-10-31","L","Պետական","Public","Անշարժ գույքի հետ կապված գործունեություն","Real estate activities",128002,128002,129070,963
"2020-10-31","M","Պետական","Public","Մասնագիտական, գիտական և տեխնիկական գործունեություն","Professional, scientific and technical activities",145332,145332,148601.9,7023
"2020-10-31","N","Պետական","Public","Վարչարարական և օժանդակ գործունեություն","Administrative and support service activities",163218,163218,162797.1,2630
"2020-10-31","O","Պետական","Public","Պետական կառավարում և պաշտպանություն, պարտադիր սոցիալական ապահովություն","Public administration and defence; compulsory social security",230619,230619,262532.3,36247
"2020-10-31","P","Պետական","Public","Կրթություն","Education",119395,119395,121887,100510
"2020-10-31","Q","Պետական","Public","Առողջապահություն և բնակչության սոցիալական սպասարկում","Human health and social work activities",186428,186428,182947.9,27353
"2020-10-31","R","Պետական","Public","Մշակույթ, զվարճություններ և հանգիստ","Arts, entertainment and recreation",122995,122995,124109.8,9351
"2020-10-31","S","Պետական","Public","Սպասարկման այլ ծառայություններ","Other service activities",122504,122504,143055.1,447
"2020-10-31","58.2, 62, 63.1","Ընդամենը","Total","որից՝  տեղեկատվական  տեխնոլոգիաներ","including: information technologies",627782,627782,628445.7,16005
"2020-10-31","72","Ընդամենը","Total","որից՝  գիտական հետազոտություններ և մշակումներ","including: scientific reserch and development",146558,146558,161921,6127
"2020-10-31","90-91","Ընդամենը","Total","որից՝  մշակույթ և արվեստ","including: culture and art",128464,128464,NA,NA
"2020-10-31","90-91","Ընդամենը","Total","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
"2020-10-31","90-91","Ընդամենը","Total","որից՝  մշակույթ և արվեստ","including: culture and art",NA,NA,NA,NA
