code,indicator,date,month,year,B_RUB_year_cum,B_RUB,B_RUB_12,levels,USD_RUB,B_USD,B_USD_12,B_USD_year_cum
4.2.,External financing,2015-10-01,10,2015,-272.1,-5.600000000000023,-302.3,2,63.1372,-0.08869572930063453,-5.305926811041962,-4.714080081850713
4.2.,External financing,2015-11-01,11,2015,-281.7,-9.599999999999966,-297.09999999999997,2,65.03130952380953,-0.14762120077691462,-5.134671869237718,-4.861701282627628
4.2.,External financing,2015-12-01,12,2015,-296,-14.300000000000011,-296,2,70.20362608695652,-0.20369318220525479,-5.065394464832882,-5.065394464832883
4.2.,External financing,2016-01-01,1,2016,-3.9,-3.9,-270.79999999999995,2,76.93695714285714,-0.05069085319761801,-4.663278830208958,-0.05069085319761801
4.2.,External financing,2016-02-01,2,2016,-6.2,-2.3000000000000003,-275.3,2,77.20855714285715,-0.029789444138223764,-4.727382923458058,-0.08048029733584178
4.2.,External financing,2016-03-01,3,2016,-50.4,-44.199999999999996,-292.6,2,69.77764545454545,-0.6334406916724176,-4.913600107587793,-0.7139209890082594
4.2.,External financing,2016-04-01,4,2016,-50,0.3999999999999986,-179.2,2,66.4597380952381,0.006018681557649096,-2.7681776707999632,-0.7079023074506102
4.2.,External financing,2016-05-01,5,2016,60.1,110.1,-65.1,2,65.89878421052632,1.670744025386939,-1.0184110941643125,0.9628417179363288
4.2.,External financing,2016-06-01,6,2016,92.2,32.1,-26.600000000000016,2,64.97467142857143,0.4940386660560258,-0.40718379344160877,1.4568803839923545
4.2.,External financing,2016-07-01,7,2016,96.5,4.299999999999997,13.899999999999999,2,64.40155238095238,0.06676857685920906,0.2887636920952217,1.5236489608515635
4.2.,External financing,2016-08-01,8,2016,90.3,-6.200000000000003,7.29999999999999,2,64.92097391304348,-0.09550072382315788,0.18717070309171635,1.4281482370284058
4.2.,External financing,2016-09-01,9,2016,129,38.7,99.5,2,64.37561818181818,0.6011592757167522,1.589297400462354,2.029307512745158
4.2.,External financing,2016-10-01,10,2016,104.3,-24.700000000000003,80.4,2,62.61248571428571,-0.3944900081544667,1.2835031216085215,1.6348175045906912
4.2.,External financing,2016-11-01,11,2016,97.9,-6.3999999999999915,83.59999999999998,2,64.43285714285715,-0.09932820433230592,1.3317961180531304,1.5354893002583854
4.2.,External financing,2016-12-01,12,2016,42.8,-55.10000000000001,42.8,2,61.921690909090906,-0.8898335815941133,0.6456557186642718,0.645655718664272
4.2.,External financing,2017-01-01,1,2017,0.5,0.5,47.199999999999974,2,59.825852380952384,0.008357590909297136,0.7047041627711872,0.008357590909297136
4.2.,External financing,2017-02-01,2,2017,-2.3,-2.8,46.69999999999999,2,58.411747368421054,-0.04793556306986554,0.6865580438395452,-0.0395779721605684
4.2.,External financing,2017-03-01,3,2017,-41.5,-39.2,51.7,2,57.790468181818184,-0.678312552801449,0.6416861827105141,-0.7178905249620173
4.2.,External financing,2017-04-01,4,2017,-160.3,-118.80000000000001,-67.49999999999999,2,56.499175,-2.1026855701875293,-1.4670180690346641,-2.820576095149547
4.2.,External financing,2017-05-01,5,2017,-163.1,-2.799999999999983,-180.4,2,56.9674,-0.04915091789339136,-3.186913012314995,-2.869727013042938
4.2.,External financing,2017-06-01,6,2017,9.8,172.9,-39.599999999999994,2,58.13462380952381,2.974131226280937,-0.706820452090084,0.1044042132379989
4.2.,External financing,2017-07-01,7,2017,18.2,8.399999999999999,-35.49999999999998,2,59.669338095238096,0.1407758200131662,-0.6328132089361269,0.24518003325116508
4.2.,External financing,2017-08-01,8,2017,10.8,-7.399999999999999,-36.69999999999999,2,59.44236956521739,-0.12449032658230531,-0.661802811695274,0.12068970666885975
4.2.,External financing,2017-09-01,9,2017,-41,-51.8,-127.19999999999997,2,57.67776666666667,-0.8980930260244703,-2.161055113436497,-0.7774033193556105
4.2.,External financing,2017-10-01,10,2017,-76.1,-35.099999999999994,-137.59999999999997,2,57.74520454545455,-0.6078426819385631,-2.3744077872205933,-1.3852460012941736
4.2.,External financing,2017-11-01,11,2017,-95.9,-19.80000000000001,-151,2,58.9973,-0.3356085786976694,-2.6106881615859567,-1.7208545799918429
4.2.,External financing,2017-12-01,12,2017,-126.3,-30.39999999999999,-126.29999999999998,2,58.56682857142857,-0.5190651558488251,-2.239919735840669,-2.239919735840668
4.2.,External financing,2018-01-01,1,2018,-9.1,-9.1,-135.89999999999998,2,56.559295,-0.1608930945833041,-2.4091704213332696,-0.1608930945833041
4.2.,External financing,2018-02-01,2,2018,-15,-5.9,-138.99999999999997,2,56.871010526315786,-0.10374354078463065,-2.464978399048035,-0.26463663536793475
4.2.,External financing,2018-03-01,3,2018,58.4,73.4,-26.399999999999977,2,57.12959047619048,1.2847982873357098,-0.5018675589108756,1.020161651967775
4.2.,External financing,2018-04-01,4,2018,54.1,-4.299999999999997,88.10000000000004,2,60.926277272727276,-0.07057710059571992,1.5302409106809334,0.9495845513720551
4.2.,External financing,2018-05-01,5,2018,57.9,3.799999999999997,94.70000000000002,2,62.2548619047619,0.06103940935269079,1.6404312379270156,1.0106239607247458
4.2.,External financing,2018-06-01,6,2018,46.3,-11.600000000000001,-89.79999999999998,2,62.796366666666664,-0.184724063122548,-1.5184240514764693,0.8258998976021978
4.2.,External financing,2018-07-01,7,2018,-119.6,-165.89999999999998,-264.09999999999997,2,62.820277272727274,-2.640867044883669,-4.300066916373304,-1.814967147281471
4.2.,External financing,2018-08-01,8,2018,-125.8,-6.200000000000003,-262.8999999999999,2,66.48179130434782,-0.09325861831274891,-4.268835208103748,-1.9082257655942199
4.2.,External financing,2018-09-01,9,2018,-117.7,8.099999999999994,-202.99999999999997,2,67.63011,0.11976913833202392,-3.2509730437472535,-1.788456627262196
4.2.,External financing,2018-10-01,10,2018,-129.8,-12.100000000000009,-180,2,65.86241304347827,-0.18371631771238536,-2.826846679521076,-1.9721729449745813
4.2.,External financing,2018-11-01,11,2018,-151.2,-21.399999999999977,-181.59999999999997,2,66.55895238095238,-0.32151948362282456,-2.8127575844462314,-2.293692428597406
