codes,level,eng,rus,arm,1993Q1,1993Q2,1993Q3,1993Q4,1994Q1,1994Q2,1994Q3,1994Q4,1995Q1,1995Q2,1995Q3,1995Q4,1996Q1,1996Q2,1996Q3,1996Q4,1997Q1,1997Q2,1997Q3,1997Q4,1998Q1,1998Q2,1998Q3,1998Q4,1999Q1,1999Q2,1999Q3,1999Q4,2000Q1,2000Q2,2000Q3,2000Q4,2001Q1,2001Q2,2001Q3,2001Q4,2002Q1,2002Q2,2002Q3,2002Q4,2003Q1,2003Q2,2003Q3,2003Q4,2004Q1,2004Q2,2004Q3,2004Q4,2005Q1,2005Q2,2005Q3,2005Q4,2006Q1,2006Q2,2006Q3,2006Q4,2007Q1,2007Q2,2007Q3,2007Q4,2008Q1,2008Q2,2008Q3,2008Q4,2009Q1,2009Q2,2009Q3,2009Q4,2010Q1,2010Q2,2010Q3,2010Q4,2011Q1,2011Q2,2011Q3,2011Q4,2012Q1,2012Q2,2012Q3,2012Q4,2013Q1,2013Q2,2013Q3,2013Q4,2014Q1,2014Q2,2014Q3,2014Q4,2015Q1,2015Q2,2015Q3,2015Q4,2016Q1,2016Q2,2016Q3,2016Q4,2017Q1,2017Q2,2017Q3,2017Q4,2018Q1,2018Q2,2018Q3,2018Q4,2019Q1,2019Q2,2019Q3,2019Q4,2020Q1,2020Q2,2020Q3,2020Q4,2021Q1,2021Q2,2021Q3,2021Q4,2022Q1,2022Q2,2022Q3,2022Q4,2023Q1,2023Q2,2023Q3,2023Q4,nrow,group,account
1.1.1.1.,4,General merchandise on a balance of payments basis,Экспорт/импорт товаров по методологии платежного баланса,Ապրանքների առևտուրն ըստ վճարային հաշվեկշռի հիմքի,5.96,46.040000000000006,68.85,35.34,25.39,54.67,45.09,90.2,35.4,56.2,86,93.3,42.51,75.71000000000001,89.72,82.5,36.155,55.768,62.15,79.56,57.559999999999995,60.690000000000005,57.410000000000004,53.216,60.53242,57.5715,58.13999999999999,58.819403,59.599,84.805,73.228,86.822,77.96900000000001,86.606,85.1202,100.39999999999999,120.20316500000001,106.84473200000001,132.0916,153.295,136.74699999999999,181.17380000000003,189.09570000000002,182.5666,148.93481811,186.54129231,169.44062710000003,221.88891626,204.68390000000002,241.316,273.19100000000003,273.0533,193.27968999999996,258.73653799999994,251.77867999999998,312.511239,236.9906,298.55931999999996,314.7384,335.639,246.0572,292.4088,315.45589999999993,247.0011,129.01,165.89,214.94,230.94999999999996,222.93643955624893,293.29053811258564,301.7123917563713,350.96438457849104,272.57997546808394,350.5037604590711,370.39698654521527,370.75274758780853,307.94430086252174,352.5213983993604,368.1477557973225,409.5549254535767,346.68996457914744,382.58028349228607,413.55509072341823,419.45105146786864,348.8517361635614,376.77781689214765,430.15979359067467,460.4394149776759,307.6337222523432,410.99867801009503,395.12889154648076,413.1955093670696,375.09241549096305,435.40218484267524,461.0490481527024,489.3219962060641,448.08013990043173,509.09913696873195,630.903205803759,651.9471661902064,603.5800232325122,623.186559871649,646.8593204092364,674.1962251117067,568.6840367653775,734.0334294949571,890.6086226453064,943.4333090719298,575.9034927827352,539.0349764412947,682.2582516394472,665.890898082106,584.7921670302484,846.1460570428989,815.8095343793938,896.0724377013979,781.7433721130772,1161.187157566942,1619.3325150600544,1741.4006269255735,1427.3722428361684,1615.7300837016533,1684.3241863919877,1972.986933024962,11,1. CURRENT ACCOUNT,Credit
1.1.1.1.,4,General merchandise on a balance of payments basis,Экспорт/импорт товаров по методологии платежного баланса,Ապրանքների առևտուրն ըստ վճարային հաշվեկշռի հիմքի,31.619999999999997,62.730000000000004,91.02,68.81,52.15,101.77000000000001,102.76,136.95000000000002,171.2,114.56,168.38,219.73000000000002,139.095,182.72862499999997,207.55875,230.2425,170.25900000000001,191.32994,193.65879999999999,237.86079999999995,182.2857,190.2786,192.29885000000004,241.05280000000002,153.68623,164.94039999999998,173.85949999999997,210.5174,173.51451999999998,203.05639999999997,172.06035,220.08058,156.216114,188.5538,200.8141,223.49300000000002,180.23087,180.1825,235.09715000000003,283.85293544,223.73034350000003,310.15664599999997,292.663505,300.563916,251.2533959,300.7896134,297.5601031,339.85554279999997,330.59283605999997,375.16556015000003,415.7606650999999,467.523124,370.025310932,459.959017875,489.66938473600004,595.2481036649999,552.0093484,612.6306497999999,708.1322929999999,918.529419725,720.6622115999999,888.3690382000001,1051.829994,1108.641901425,563.57,604.5200000000001,737.05,920.2700000000001,694.6475181302651,768.9525795569867,811.2187565513387,928.2930172742113,734.2549225430107,863.1191169673823,888.611927929119,977.0557108259475,791.8681607862343,892.7790640449308,827.7055690129711,1041.2571710305958,809.6046208476457,838.309809878186,877.2672918505978,1138.1793868880095,806.1463625429136,856.9658199942767,956.172995223983,989.174250839946,631.0282430625963,676.7906992710789,685.4657319202015,793.7453198678943,578.6469505474304,664.7089051755174,726.0821752797702,879.9794982752611,675.1546056073157,801.0771612216301,959.5590903792737,1289.9505455831752,977.7164987196443,1057.1703217587558,1106.7431328473049,1258.934264132068,971.7145400228721,1102.2667890371124,1240.3177063364599,1653.9313198171044,932.5684981198501,887.3065832436322,1125.5139111269314,1131.3880813757035,820.6809547056065,1103.469797845195,1202.7720814341048,1564.4316092682177,1196.7017957767744,1603.328805192102,2100.752778127378,2441.7404673722745,2127.6365165240613,2390.405780985163,2353.432147685502,2703.4034099795517,12,1. CURRENT ACCOUNT,Debit
1.1.1.1.1.,5,Of which Re-exports (credit),В т.ч. Реэкспорт,Որից վերաարտահանում (կրեդիտ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.334486,15.16404,16.417012,20.123432,21.162089,26.628862,19.468975,22.956255,23.565671,25.987506,31.61103,42.679531,40.674137,16.049133,23.350113,24.361908,22.844355,30.134063,34.35062,34.232369,20.348795,25.645113,28.985416,30.69594,24.638869,24.440729,46.794224,46.106464,21.923981,32.324702,39.564006,65.523492,69.671838,84.840255,95.558608,79.50907,43.710102,35.576135,42.894237,31.743791,18.524452,24.571376,23.573915,34.437984,28.588648,43.199274,36.273484,36.526273,30.976798550000005,46.591980320000005,68.45207000999997,47.14400202000001,36.836923,22.187935,13.016915,18.658409,18.111779507,16.666767000000004,29.23807484,28.855661290000008,27.009973379999987,25.915435299999988,36.47056759,68.63081717000001,36.3567525,29.86407532999999,31.226412959999994,33.15783725000001,27.741924039999997,33.19012253,42.454985060000006,44.295546699999996,40.164387350000005,22.96683571,14.952850300000003,16.08992275,10.153427,18.014353,10.078008,9.144564,6.879176,5.428137,10.657948,9.372968,3.834581,2.868981,3.168076,5.774801,2.880751,3.753387,4.270946,3.966193,5.549771,5.637012,6.759115,8.721567,7.189832,15.97325,9.443424,10.509468,13,1. CURRENT ACCOUNT,Credit
1.1.1.1.2.,5,Net exports of goods under merchanting (credit),Чистый экспорт товаров в рамках перепродажи товаров за границей,Ապրանքների վերավաճառքի գծով զուտ արտահանում (կրեդիտ),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,1. CURRENT ACCOUNT,Credit
1.1.1.2.,4,Nonmonetary gold,Немонетарное золото,Ոչ մոնետար ոսկի,0,0,0,0,0,0,0,0,1.2299999999999998,0.9104,0.7951399999999994,0.9951530000000001,0.08999999999999997,-0.04695100000000002,-0.09999999999999992,-0.01100000000000001,-0.345011,0,0,-0.8244,-0.059157,-0.03686399999999998,0.7426889999999999,2.0593079999999997,1.8813430000000002,0.7823510000000002,3.281587,0.6544300000000001,-1.016352,0.06723200000000018,-0.37493,-1.354902,-1.3339820000000002,1.6021679999999998,-0.816135,1.0839379999999998,2.7173439999999998,5.317907999999999,3.797058,5.713839999999999,-1.129803,0.3619210000000006,-6.848459999999999,-6.217582999999999,-7.438491,-2.06649,-9.904547999999998,-8.607482999999998,-11.555387999999999,-10.276291,-10.261971,-5.780526,-10.994391999999998,-9.180467,-16.885130000000004,-11.309804,-17.627003000000002,-18.500927,-35.115747,-40.252201,-33.599255,-32.520604999999996,-48.672757,-32.953790999999995,-0.08348099999999992,6.946028,-5.995436,-6.228972000000001,-9.134153999999999,0.33385200000000026,-10.77572,-11.946069000000001,-8.443042169999998,3.4320508399999987,-12.8199346,6.8066855199999985,-4.937898000000001,7.748852999999999,1.553446000000001,-0.8331330000000001,-11.270857,-18.648346000000004,-31.460488,-33.696963,-22.899908,-13.548572,-16.801567000000002,-9.921479999999999,13.690495,29.060039,14.758849000000001,16.163136,21.839213,26.402981,39.582618000000004,23.864427,21.516133999999997,28.556534,14.453929000000002,15.978985999999999,21.958563,18.255022999999998,14.516840000000002,34.599959,48.568968,23.906523,25.464896999999993,11.423607000000004,31.432435,76.080353,80.875505,43.147689,3.482571,13.253377,6.260892999999999,20.768353,21.714852999999998,35.874864,45.838093,76.19169499999998,30.932292999999987,2.661204000000012,9.166510000000002,397.0422229999999,15,1. CURRENT ACCOUNT,account
1.1.1.2.,4,Nonmonetary gold,Немонетарное золото,Ոչ մոնետար ոսկի,0,0,0,0,0,0,0,0,1.2452999999999999,0.9104,0.7951399999999994,1.1689,0.29985575,0.27896725000000017,0.4603,0.5602999999999999,0,0,0,0.333582,0,0.158095,1.366842,2.10756,2.797746,2.500878,4.230765,2.30207,2.01198,2.465555,2.227928,2.600639,2.786444,4.514734,5.051476,6.888966,7.085071,9.396638,11.820881,13.818617,7.883366,8.302053,9.967239,9.251255,7.527007,11.841996,11.276806,12.900617,8.723525,5.263715,11.636089,10.830888,5.171019,6.262036,10.201035,15.030487,5.903837,4.113585,3.616394,4.664083,1.422892,1.27859,0.500275,2.162739,7.230971,7.702537,8.350084,9.541519,5.306719,5.296279,6.485848,11.486593,9.92479608,12.06913845,21.142637060000002,24.18946458,15.268849,19.863459,21.628978,20.772288,17.008346,17.036496,20.34394,19.190998,16.707688,17.853315,25.327578,22.031507,19.334474,29.751261,24.055603,23.80047,23.410592,29.567035,44.685281,33.49688,40.190099,35.984248,31.54125,39.862099,51.831699,30.503807,41.864316,52.70723,58.576733,57.494901,59.440355,48.445092,45.435476,79.151509,85.192335,45.981561,22.673723,30.980013,34.505967,45.644787,33.592836,61.909922,125.538501,193.16472,196.418468,84.344603,99.452524,1430.380837,16,1. CURRENT ACCOUNT,Credit
1.1.1.2.,4,Nonmonetary gold,Немонетарное золото,Ոչ մոնետար ոսկի,0,0,0,0,0,0,0,0,0.015300000000000001,0,0,0.173747,0.20985575,0.3259182500000002,0.5602999999999999,0.5712999999999999,0.345011,0,0,1.157982,0.059157,0.194959,0.624153,0.048252,0.916403,1.718527,0.949178,1.64764,3.028332,2.398323,2.602858,3.955541,4.120426,2.912566,5.867611,5.805028,4.367727,4.07873,8.023823,8.104777,9.013169,7.940132,16.815699,15.468838,14.965498,13.908486,21.181354,21.5081,20.278913,15.540006,21.89806,16.611414,16.165411,15.442503,27.086165,26.340291,23.53084,22.614512,38.732141,44.916284,35.022147,33.799195,49.173032,35.11653,7.314452,0.756509,14.34552,15.770491,14.440873,4.962427,17.261568,23.432662,18.36783825,8.637087610000002,33.96257166,17.38277906,20.206747,12.114606,20.075532,21.605421,28.279203,35.684842,51.804428,52.887961,39.607596,31.401887,42.129145,31.952987,5.643979,0.691222,9.296754,7.637334,1.571379,3.164054,5.102663,9.632453,18.673965,7.427714,17.087321,23.883113,29.873136,12.248784,27.347476,18.107271,10.007765,33.588378,33.975458,37.021485,14.003041,3.071156,4.31683,2.833872,19.191152,17.726636,28.245074,24.876434,11.877983,26.035058,79.700408,116.973025,165.486175,81.683399,90.286014,1033.338614,17,1. CURRENT ACCOUNT,Debit
1.1.2.,3,SERVICES,Услуги,ԾԱՌԱՅՈՒԹՅՈՒՆՆԵՐ,-2.55215,-10.072825,-16.316756249999997,-2.6275187499999992,-5.369749999999999,-10.41234375,-7.069250694444444,-13.114338194444445,-6.3141875,-8.85802339934179,-12.66383167525861,-18.755671680184083,-16.398009459873045,-17.203917845617937,-17.129788706652793,-16.88414809651389,-18.754383736473574,-20.84652820250552,-18.870453764653412,-22.383932094434964,-14.465481687366122,-13.251300041164015,-15.886033473047505,-23.68308739626737,-15.585746238634126,-12.163467433457885,-10.379982803040846,-18.091201846598985,-18.56106869362775,-15.011616905966832,-10.4741312575608,-20.793340339478384,-31.314230514057165,-23.443856683170964,-17.798415309410224,-30.257499726389916,-30.872833554829477,-28.107219254765255,-25.441750524811752,-25.65984322824555,-22.379397073116856,-20.663854708977183,-14.296167370438226,-39.22249657921411,-38.73591566564992,-45.92212705890394,-43.253647538249126,-26.6046031091023,-34.90671123281291,-48.14079225562888,-25.216598868693353,-39.65737880554762,-25.137646653356697,-27.987744115450823,-15.756610129930237,-19.407105221432488,-43.42787089753455,-54.823991294596794,-35.72178269442003,-56.00148952381872,-60.38735474506916,-75.86491915512701,-87.00784250172177,-87.89922628833963,-52.630460984724294,-61.316301660695785,-51.051034082709236,-111.30260473800786,-57.61951089469582,-61.96875158525461,-51.140398259888286,-90.03097692253533,-21.572120124296617,-23.89584061366071,27.997128891049897,-48.32670722305926,-26.79139432963629,-24.65115430448759,25.584042401087686,-76.23824117910146,-38.36951797151329,-24.2577412399541,18.24542324120955,-79.0987596318297,-19.934688885056516,-16.285511770225867,5.2805104060226995,-80.54634770163693,-19.646408590072156,3.5343973185043183,8.984036458534035,-87.96620228855198,28.2443752081345,20.31315452886679,56.77959859146199,-34.32004464655847,46.02125643073617,47.10363540961208,92.69579635448486,-24.165281147391056,33.30879686093499,30.813528544716576,55.656575234590036,-109.10957897263484,24.79637030136763,26.968060492417237,3.4045079551888193,-142.0457353763435,26.16402165189413,25.68387376531203,28.472175126228677,37.727189353452445,58.73380544558907,85.00956817447263,164.67150026289931,88.49176592226678,189.694820418034,314.44874689899416,588.8889576286894,618.0059802907339,475.23079005950456,543.2992372500623,720.6072542596278,546.5182595097432,18,1. CURRENT ACCOUNT,account
1.1.2.,3,SERVICES,Услуги,ԾԱՌԱՅՈՒԹՅՈՒՆՆԵՐ,4.51,2.08,6.34,4.3500000000000005,3.54,1.36,5.079999999999999,3.69,5.12,7.54,7.420000000000002,8.52,11.56459857256146,16.273336249316564,22.509999999999994,27.362000000000002,18.018408673249137,25.957169921133346,29.414441028192186,27.75617218564957,27.51492629456996,35.30634844148144,32.72463297801733,31.025576477019836,30.680119899475716,30.923299439140155,36.30017294839988,41.00433234540674,30.66381693540426,34.584464704414785,34.83990304779577,40.32601052696425,37.75830110038874,46.887461985520275,59.78321142144963,48.218563788253725,35.83616396894903,42.355950844432385,54.76576689834074,60.05198516883448,45.93390327877453,64.19395974797207,83.61751347416484,63.00898542438006,56.46185078555309,84.0142328563057,103.22563598211694,103.3179157159023,71.33533875209584,104.7827965351368,135.8740467811686,118.15744701827673,95.9748804722348,133.59501643075652,182.61849745847104,181.54762487216095,126.88271076945546,169.25375988968244,249.92155658256223,218.16640601087013,143.27071541628342,194.68123584848834,265.0416231891711,234.34681228960258,136.6756271821267,173.44263399229231,271.2536023380885,204.31356909658678,173.4679683999745,223.30142520128254,343.71932607047887,272.7050747095416,241.3091350162928,283.4352692503845,441.6693253848554,344.2286731911858,255.3586292960148,304.04356693381584,474.2460619199859,368.02114588085567,272.84111738863015,325.2314186492704,511.8668917225936,411.5969634730758,322.01755179177104,355.07065005666567,546.2070611512117,398.9212372739198,285.50433981995093,340.0151670115363,511.8153793461185,376.46544416332927,322.21136325915677,349.84307199982015,562.0715375816496,438.3616912578941,386.597102174475,435.39733487161516,675.2360734035096,525.5740143918227,449.42989305384435,472.8301846063264,714.6315704428122,565.4064666493086,451.47257905302763,528.3737530992853,797.6946507974797,656.1680749344687,412.8458262523816,187.106868942053,237.20733621486093,262.1819235495328,270.9349927631086,362.84782349437694,585.228358771423,516.237791516486,558.7673961511581,828.7921715946646,1492.2475409069393,1440.498703729578,1208.9044477382297,1323.0281574737046,1731.3664466700252,1356.129023272715,19,1. CURRENT ACCOUNT,Credit
1.1.2.,3,SERVICES,Услуги,ԾԱՌԱՅՈՒԹՅՈՒՆՆԵՐ,7.06215,12.152825,22.656756249999997,6.97751875,8.909749999999999,11.77234375,12.149250694444444,16.804338194444444,11.4341875,16.39802339934179,20.08383167525861,27.275671680184082,27.962608032434506,33.4772540949345,39.63978870665279,44.24614809651389,36.77279240972271,46.80369812363887,48.2848947928456,50.140104280084536,41.98040798193608,48.557648482645455,48.61066645106484,54.70866387328721,46.26586613810984,43.08676687259804,46.68015575144073,59.09553419200572,49.22488562903201,49.59608161038162,45.31403430535657,61.11935086644263,69.07253161444591,70.33131866869124,77.58162673085985,78.47606351464364,66.7089975237785,70.46317009919764,80.2075174231525,85.71182839708003,68.31330035189139,84.85781445694926,97.91368084460306,102.23148200359417,95.19776645120301,129.93635991520964,146.47928352036607,129.9225188250046,106.24204998490875,152.92358879076568,161.09064564986195,157.81482582382435,121.1125271255915,161.58276054620734,198.37510758840128,200.95473009359344,170.31058166699,224.07775118427924,285.64333927698226,274.16789553468885,203.65807016135258,270.54615500361535,352.0494656908929,322.2460385779422,189.306088166851,234.7589356529881,322.30463642079775,315.61617383459463,231.08747929467032,285.27017678653715,394.85972433036716,362.7360516320769,262.8812551405894,307.33110986404523,413.67219649380553,392.55538041424506,282.1500236256511,328.69472123830343,448.6620195188982,444.25938705995713,311.21063536014344,349.4891598892245,493.62146848138406,490.6957231049055,341.95224067682756,371.35616182689154,540.926550745189,479.46758497555675,305.1507484100231,336.48076969303196,502.83134288758447,464.43164645188125,293.96698805102227,329.52991747095336,505.29193899018765,472.6817359044526,340.57584574373885,388.2936994620031,582.5402770490248,549.7392955392138,416.12109619290936,442.0166560616098,658.9749952082221,674.5160456219435,426.67620875166,501.40569260686806,794.2901428422908,798.2138103108122,386.68180460048745,161.42299517674098,208.73516108863225,224.45473419608038,212.20118731751953,277.8382553199043,420.5568585085237,427.74602559421925,369.0725757331241,514.3434246956705,903.35858327825,822.4927234388441,733.6736576787251,779.7289202236423,1010.7591924103974,809.6107637629717,20,1. CURRENT ACCOUNT,Debit
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3409446732491421,0.4629267211333463,0.49419302819218647,0.6804001856495727,0.35459429456996006,0.3578024414814358,0.492788978017332,0.6004904770198323,0.6282067547648396,0.41495640654085797,1.1244027032187702,0.9416685507551996,0.625654394353667,0.7520198698952285,1.0406553118333548,1.0590482875405627,0.5787748977013152,0.8666502943632928,1.2796734384620336,3.5040972403088517,2.275220908983812,1.568123974041896,2.0697551520358886,3.650406039950269,6.77078541842873,11.545368727489816,26.18834998014941,5.464637113505255,2.681248733133046,4.336935441863716,3.8815358684147014,5.445880275870103,1.9214220524850134,4.945846764636073,7.372871834560229,4.2447557350606715,1.9115794961527968,2.444668414235231,4.314673517765634,5.989488772462089,1.6884107670323445,1.301751080074851,1.9606422603532536,2.9191439123622516,1.1738947880216202,1.4351492839506221,2.210384115932193,1.7532442247629376,0.4356138012760109,0.5253322571205601,0.7373086806797939,0.8614402589800321,2.4171455371192963,4.4076723218235045,3.2115436839886673,4.499034035147027,1.5502545717498588,3.650130456051407,2.3942494221246626,1.875106153100102,0.6850898149728781,1.3680152705484794,0.7660044150349705,1.2884273364145002,1.6142800179688912,1.5717793899019874,1.3060301769710154,1.546287147405927,1.564896870989358,0.8203152468763903,0.8679657065823427,1.5755139896424701,0.30391781087742586,0.41291058301301575,0.7946581339433134,1.8588983885453345,3.406129497365022,3.689698979167474,5.1009473067855,5.1799704994459645,4.70235858156299,4.175771628440533,5.2087218229237635,7.176216159947831,7.512369978212956,7.031251672666212,12.101836120355642,8.878734156001727,6.382164029320641,5.80888598252389,7.384432536213435,7.660788127451077,7.444366697917896,4.883409263566923,12.935895587987297,11.50614483445326,9.290257039479279,8.801342355861443,12.170906854698448,10.785977243175324,10.048952366322062,18.014600623975184,39.84524332382388,43.04182848448778,28.436216999607808,28.741537832535627,88.35921946063088,54.69929285538386,21,1. CURRENT ACCOUNT,account
1.1.2.1.,4,Manufacturing services on physical inputs owned by others,"Услуги по обработке материальных ресурсов, принадлежащих другим сторонам",Այլ կողմերին պատկանող նյութական ռեսուրսների վերամշակման ծառայություններ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3409446732491421,0.4629267211333463,0.49419302819218647,0.6804001856495727,0.35459429456996006,0.3578024414814358,0.492788978017332,0.6004904770198323,0.6282067547648396,0.41495640654085797,1.1244027032187702,0.9416685507551996,0.625654394353667,0.7520198698952285,1.0406553118333548,1.0590482875405627,0.5787748977013152,0.8666502943632928,1.2796734384620336,3.5040972403088517,2.275220908983812,1.568123974041896,2.0697551520358886,3.650406039950269,6.77078541842873,11.545368727489816,26.18834998014941,5.464637113505255,2.681248733133046,4.336935441863716,3.8815358684147014,5.445880275870103,1.9214220524850134,4.945846764636073,7.372871834560229,4.2447557350606715,1.9115794961527968,2.444668414235231,4.314673517765634,5.989488772462089,1.6884107670323445,1.301751080074851,1.9606422603532536,2.9191439123622516,1.1738947880216202,1.4351492839506221,2.210384115932193,1.7532442247629376,0.4356138012760109,0.5253322571205601,0.7373086806797939,0.8614402589800321,2.4171455371192963,4.4076723218235045,3.2115436839886673,4.499034035147027,1.5502545717498588,3.650130456051407,2.3942494221246626,1.875106153100102,0.6850898149728781,1.3680152705484794,0.7660044150349705,1.2884273364145002,1.6142800179688912,1.5717793899019874,1.3060301769710154,1.546287147405927,1.564896870989358,0.8203152468763903,0.8679657065823427,1.5755139896424701,0.30391781087742586,0.41291058301301575,0.7946581339433134,1.8588983885453345,3.406129497365022,3.689698979167474,5.1009473067855,5.1799704994459645,4.70235858156299,4.175771628440533,5.2087218229237635,7.176216159947831,7.512369978212956,7.031251672666212,12.101836120355642,8.878734156001727,6.382164029320641,5.80888598252389,7.384432536213435,7.660788127451077,7.444366697917896,4.883409263566923,12.935895587987297,11.50614483445326,9.290257039479279,8.801342355861443,12.170906854698448,10.785977243175324,10.048952366322062,18.014600623975184,39.84524332382388,43.04182848448778,28.436216999607808,28.741537832535627,88.35921946063088,54.69929285538386,22,1. CURRENT ACCOUNT,Credit
