codes,level,eng,rus,arm,nrow,group,account,date,value,value_yoy
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2009-03-31,71.27442235625627,451.0250858015639
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2009-06-30,85.49202480196945,425.3055720574016
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2009-09-30,104.10283145635712,397.5683521431751
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2009-12-31,119.62822309651517,380.49750171109804
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2010-03-31,90.7791846,400.00226395484174
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2010-06-30,105.92259859999999,420.4328377528723
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2010-09-30,121.23278099999999,437.5627872965152
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2010-12-31,127.602155,445.53671919999994
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2011-03-31,99.35998862146269,454.11752322146265
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2011-06-30,111.79009272838502,459.9850173498477
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2011-09-30,116.18053862322417,454.9327749730719
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2011-12-31,133.16994868194323,460.50056865501506
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2012-03-31,106.64672773189447,467.7873077654469
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2012-06-30,113.36950658311873,469.3667216201806
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2012-09-30,112.65598884819394,465.84217184515035
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2012-12-31,140.40673845678873,473.0789616199959
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2013-03-31,107.79083142992302,474.2230653180244
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2013-06-30,107.92028434960625,468.7738430845119
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2013-09-30,116.38202048540506,472.499874721723
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2013-12-31,147.1427017929855,479.23583805791986
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2014-03-31,107.97160579559599,479.4166124235928
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2014-06-30,107.47187526034931,478.96820333433584
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2014-09-30,121.76341516685541,484.34959801578617
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2014-12-31,128.44327895641695,465.6501751792176
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2015-03-31,83.72722998875999,441.40579937238164
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2015-06-30,82.14167227423742,416.07559638626975
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2015-09-30,91.54212013533946,385.85430135475383
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2015-12-31,103.58274451825422,360.9937669165911
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2016-03-31,76.18142204143521,353.4479589692663
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2016-06-30,81.10028393029779,352.4065706253267
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2016-09-30,100.93340644559903,361.79785693558625
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2016-12-31,109.53650392910022,367.75161634643223
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2017-03-31,85.80184587852287,377.37204018351986
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2017-06-30,95.25896626128738,391.53072251450953
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2017-09-30,109.82568403904109,400.42300010795157
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2017-12-31,142.90485576203687,433.79135194088826
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2018-03-31,118.50915727412435,466.49866333648964
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2018-06-30,126.90375568720505,498.1434527624073
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2018-09-30,143.0126795763101,531.3304482996764
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2018-12-31,167.30861454385467,555.7342070814941
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2019-03-31,117.41631265038531,554.6413624577551
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2019-06-30,133.19130753522876,560.9289143057788
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2019-09-30,169.11874342522358,587.0349781546923
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2019-12-31,228.6755891444415,648.4019527552791
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2020-03-31,103.37512075878591,634.3607608636797
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2020-06-30,81.77058052637352,582.9400338548245
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2020-09-30,108.81809327760445,522.6393837072054
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2020-12-31,119.98230687413421,413.94610143689806
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2021-03-31,87.36056107928991,397.9315417574021
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2021-06-30,115.54357616367322,431.70453739470173
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2021-09-30,135.79772032976305,458.68416444686034
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2021-12-31,171.17055659957467,509.87241417230086
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2022-03-31,127.23403648263697,549.7458895756479
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2022-06-30,172.6863565278927,606.8886699398674
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2022-09-30,230.25893952186152,701.3498891319659
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2022-12-31,268.1979072124385,798.3772397448297
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2023-03-31,241.16998354088767,912.3131868030804
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2023-06-30,260.69805827125737,1000.324888546445
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2023-09-30,257.5426782722637,1027.608627296847
1.1.2.3.,4,Transport,Транспортные услуги,Տրանսպորտ,35,1. CURRENT ACCOUNT,Ներմուծում,2023-12-31,290.7942141219936,1050.2049342064024
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1993-12-31,-0.08,-0.35000000000000003
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1994-03-31,-0.38,-0.66
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1994-06-30,-0.09,-0.68
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1994-09-30,-0.2,-0.75
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1994-12-31,-0.12,-0.7899999999999999
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1995-03-31,-0.29,-0.7
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1995-06-30,-0.48,-1.0899999999999999
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1995-09-30,-0.5199999999999999,-1.4099999999999997
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1995-12-31,-0.5700000000000001,-1.86
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1996-03-31,-1.985401427438541,-3.555401427438541
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1996-06-30,-3.1966637506834337,-6.2720651781219745
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1996-09-30,-2.5999999999999996,-8.352065178121975
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1996-12-31,-2.21,-9.992065178121974
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1997-03-31,-1.5180800000000003,-9.524743750683434
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1997-06-30,-4.403210000000001,-10.731290000000001
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1997-09-30,-6.560119999999999,-14.691410000000001
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1997-12-31,-9.42716,-21.90857
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1998-03-31,-2.6487000000000007,-23.03919
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1998-06-30,-4.8676999999999975,-23.503679999999996
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1998-09-30,-4.076500000000001,-21.02006
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1998-12-31,-5.5830199999999985,-17.175919999999998
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1999-03-31,-1.4412870552891244,-15.96850705528912
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1999-06-30,-2.6259969674006935,-13.726804022689818
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1999-09-30,-0.40300975481888024,-10.053313777508697
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,1999-12-31,-1.2482582053484617,-5.71855198285716
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2000-03-31,0.6735536875099495,-3.603711240058086
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2000-06-30,-1.2382257176478078,-2.2159399903052
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2000-09-30,0.6928560377780713,-1.1200741977082487
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2000-12-31,-2.0420972519559317,-1.9139132443157187
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2001-03-31,3.2325703490237556,0.6451034171980874
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2001-06-30,5.099607875289086,6.9829370101349815
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2001-09-30,14.997722751318422,21.28780372367533
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2001-12-31,1.8218233386944185,25.15172431432568
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2002-03-31,0.7858797600000003,22.705033725301927
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2002-06-30,0.4001780536724908,18.005603903685333
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2002-09-30,5.250636068832801,8.25851722119971
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2002-12-31,2.937792441874464,9.374486324379756
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2003-03-31,1.16256776,9.751174324379756
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2003-06-30,3.8975267027879887,13.248522973495254
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2003-09-30,-0.5700384869505548,7.427848417711898
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2003-12-31,1.202845802185518,5.692901778022952
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2004-03-31,0.5555252897015102,5.085859307724462
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2004-06-30,-2.750582383802474,-1.5622497788660006
1.1.2.4.,4,Travel,Поездки,Ճանապարհորդություն,84,1. CURRENT ACCOUNT,account,2004-09-30,0.42945100622519305,-0.5627602856902527
